model,hidden_size,num_layers,bidirectional,pooling,final_train_loss,final_train_acc,final_test_acc,final_clip_test_acc,best_test_acc,best_epoch,best_clip_test_acc,best_clip_epoch,training_time_secs,fold
LSTM_Run8_CapacityMeanPool_long_fold5,256,1,True,mean,0.23798013636221488,0.940625,0.4925,0.555,0.495,50,0.5625,26,154.8,5
