train_loss,train_acc,test_acc,clip_test_acc
3.046939955552419,0.18380208333333334,0.19666666666666666,0.21
2.4671673011779784,0.3063020833333333,0.23729166666666668,0.28
2.0225837977727252,0.41875,0.24979166666666666,0.31
1.7605604620774586,0.49140625,0.3104166666666667,0.36
1.508978584210078,0.5658854166666667,0.31958333333333333,0.3775
1.3407041281461716,0.610625,0.35083333333333333,0.4025
1.1691127906243006,0.6627083333333333,0.34708333333333335,0.4125
1.0615222696463267,0.6921875,0.3516666666666667,0.41
0.9527696553866069,0.72625,0.358125,0.4325
0.8841165652871132,0.7463020833333334,0.33916666666666667,0.4175
0.8192565826574961,0.7682291666666666,0.36520833333333336,0.435
0.7761699042717616,0.7796875,0.36354166666666665,0.425
0.7163504382967949,0.79421875,0.3616666666666667,0.4375
0.6712431652347247,0.8113020833333333,0.35291666666666666,0.425
0.6528909193476041,0.81703125,0.358125,0.42
0.6116136599580447,0.8255729166666667,0.37395833333333334,0.4625
0.5848778255283833,0.8326041666666667,0.37958333333333333,0.46
0.5707182836035888,0.83984375,0.360625,0.4275
0.5440994863708813,0.84828125,0.37333333333333335,0.45
0.5120206671953201,0.8546354166666666,0.36583333333333334,0.4475
0.4935834228992462,0.8617708333333334,0.35833333333333334,0.445
0.4804557845989863,0.8670833333333333,0.3491666666666667,0.43
0.46691602384050684,0.8711458333333333,0.3720833333333333,0.44
0.45258079186081884,0.8766145833333333,0.36666666666666664,0.445
0.43334994951883954,0.8808854166666666,0.36270833333333335,0.4375
0.4089016088843346,0.8855208333333333,0.3752083333333333,0.445
0.39419178982575737,0.89203125,0.3675,0.4275
0.3924048854907354,0.89078125,0.376875,0.4625
0.37577232661346593,0.8958333333333334,0.37666666666666665,0.4475
0.35571829112867515,0.90171875,0.345625,0.3975
0.35361276542147,0.9044270833333333,0.38979166666666665,0.4525
0.34352818705141547,0.9054166666666666,0.383125,0.45
0.3162931268165509,0.91453125,0.3695833333333333,0.4475
0.31622732398410636,0.9132291666666666,0.36916666666666664,0.405
0.3117426506181558,0.9138541666666666,0.368125,0.435
0.2975079794228077,0.9177604166666666,0.37416666666666665,0.445
0.28461911843468746,0.9215625,0.3670833333333333,0.4425
0.2800518768529097,0.9222916666666666,0.3827083333333333,0.44
0.271097075479726,0.9254166666666667,0.36770833333333336,0.45
0.26484241913383205,0.92609375,0.3754166666666667,0.45
0.25402920592576267,0.9294791666666666,0.376875,0.4475
0.24899206982925534,0.9305729166666666,0.368125,0.4225
0.23802808687090873,0.9341145833333333,0.38625,0.46
0.2391566807528337,0.9335416666666667,0.374375,0.44
0.23130907431244851,0.9352604166666667,0.37125,0.445
0.22660819637899599,0.93671875,0.37416666666666665,0.4475
0.2219661158012847,0.9390104166666666,0.37854166666666667,0.44
0.21802366193383932,0.9373958333333333,0.3725,0.4525
0.21499196037029228,0.9405729166666666,0.376875,0.445
0.21062299752918381,0.9413020833333333,0.37854166666666667,0.4575
0.20543839500596126,0.9433333333333334,0.3752083333333333,0.4425
0.20550758820647994,0.9415104166666667,0.38,0.45
0.20345797122766573,0.94109375,0.37958333333333333,0.445
0.20184201145699868,0.9424479166666667,0.3797916666666667,0.46
0.20141016410974164,0.94390625,0.37625,0.455
0.19880950765063365,0.9444791666666666,0.38145833333333334,0.4675
0.19774243101632843,0.9450520833333333,0.37854166666666667,0.4525
0.1981552150907616,0.9444270833333334,0.37625,0.4575
0.1942248880614837,0.9453645833333333,0.3770833333333333,0.4575
0.19629136237471054,0.9439583333333333,0.37666666666666665,0.455
