model,hidden_size,num_layers,bidirectional,pooling,final_train_loss,final_train_acc,final_test_acc,final_clip_test_acc,best_test_acc,best_epoch,best_clip_test_acc,best_clip_epoch,training_time_secs,fold
LSTM_Run6_Unidirectional_long,128,2,False,final,0.19629136237471054,0.9439583333333333,0.37666666666666665,0.455,0.38979166666666665,31,0.4675,56,84.2,1
