epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,19.24890263557434,7.25,3.511032304763794,12.5
2,3.508672480583191,14.5,3.152141876220703,24.0
3,3.217505121231079,20.6875,2.9321030044555663,28.0
4,3.0028482055664063,24.4375,2.731174964904785,32.25
5,2.882098731994629,27.1875,2.626456823348999,33.0
6,2.6873712277412416,30.1875,2.324825954437256,37.5
7,2.554756021499634,32.5625,2.341427373886108,39.75
8,2.3814909768104555,37.125,2.2256651020050047,39.5
9,2.320230722427368,38.25,2.031144814491272,43.75
10,2.1989017868041993,40.125,2.065142068862915,46.25
11,2.1428900170326233,40.6875,1.9357207775115968,50.0
12,2.0568761610984803,40.75,2.033305435180664,43.75
13,1.9907084965705872,44.0,2.0432996463775637,45.5
14,1.9934182524681092,41.875,1.7715306377410889,51.0
15,1.9085469317436219,45.0625,1.9834975290298462,43.75
16,1.885985562801361,45.625,1.7416943836212158,52.0
17,1.8406770992279053,46.875,1.6414105606079101,52.0
18,1.8015993380546569,47.125,1.765998878479004,51.75
19,1.66945739030838,49.4375,1.8977293539047242,44.25
20,1.7814099955558778,47.25,1.7847831535339356,51.0
21,1.8356856727600097,45.3125,1.7686293172836303,50.75
22,1.649095630645752,50.375,1.6140597486495971,53.5
23,1.5780650353431702,52.0625,1.6518865966796874,52.75
24,1.669367003440857,49.6875,1.6522703647613526,54.25
25,1.7264486813545228,48.125,1.6132320594787597,52.75
26,1.7392778670787812,47.6875,1.6848141574859619,51.25
27,1.5675181317329407,53.0,1.5078243923187256,57.5
28,1.58095623254776,49.3125,1.6640430688858032,51.25
29,1.5146250295639039,53.1875,1.6015500450134277,54.25
30,1.6258332848548889,49.5625,1.6616068506240844,54.75
31,1.5583629930019378,51.5625,1.652176947593689,55.25
32,1.4937133073806763,55.75,1.7435487747192382,55.0
33,1.4569614803791047,52.6875,1.5515080833435058,56.0
34,1.449132468700409,55.625,1.663426489830017,54.75
35,1.5030412435531617,55.375,1.5968503856658935,56.5
36,1.4288169074058532,55.75,1.4815509939193725,57.75
37,1.4256694030761718,56.0,1.5508959341049193,55.75
38,1.4938374662399292,54.25,1.5715589618682861,54.75
39,1.5152514886856079,52.5,1.7618273401260376,53.0
40,1.421119476556778,55.625,1.6341050004959106,56.0
41,1.3761090159416198,57.4375,1.4898320960998535,55.75
42,1.340209468603134,58.3125,1.6486609268188477,54.75
43,1.393206137418747,55.5625,1.49800146818161,58.25
44,1.3535658502578736,57.4375,1.4714082622528075,59.25
45,1.3239618515968323,58.4375,1.669244418144226,56.25
46,1.3841932213306427,58.0,1.6564221668243408,56.5
47,1.372607638835907,56.125,1.6585864162445068,52.75
48,1.3192099595069886,58.125,1.6352728223800659,54.75
49,1.2641475677490235,60.0,1.5763347196578978,56.75
50,1.2970624852180481,58.625,1.6297425889968873,56.25
