epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,19.650863189697265,7.0,3.651260986328125,10.0
2,3.5704925584793092,14.1875,3.3987095069885256,15.25
3,3.3658843278884887,17.3125,3.2184523487091066,20.0
4,3.1169498205184936,21.125,3.125171699523926,23.75
5,2.92881884098053,26.5625,2.872660045623779,28.75
6,2.8066715359687806,27.75,2.6189347648620607,35.0
7,2.564777054786682,30.875,2.4688668060302734,39.25
8,2.490953593254089,33.1875,2.3025565814971922,36.25
9,2.322927222251892,36.9375,2.425818853378296,40.25
10,2.1368039941787718,40.3125,2.0915558528900147,44.0
11,2.121546652317047,41.1875,2.048718090057373,42.0
12,2.0144246077537535,42.5625,2.2020907688140867,44.0
13,1.9558280944824218,44.375,2.033097982406616,46.0
14,1.9164816808700562,44.75,2.061941595077515,45.5
15,1.9088570833206178,45.1875,2.1293186283111574,43.0
16,1.8383634185791016,45.4375,1.9420319652557374,48.75
17,1.7445188283920288,48.3125,1.938364953994751,52.0
18,1.724362063407898,48.9375,2.06862606048584,45.0
19,1.7136067390441894,50.1875,1.968153610229492,47.5
20,1.6839002084732055,49.875,1.9351754760742188,51.25
21,1.6573761677742005,50.375,1.8757001209259032,49.25
22,1.7109072995185852,49.0,1.8739047813415528,49.0
23,1.577337236404419,51.3125,1.9828637027740479,51.25
24,1.5449455547332764,55.0,1.9255853271484376,47.75
25,1.5426401543617247,53.5,1.976743507385254,50.0
26,1.5964546823501586,51.6875,2.1085079097747803,46.5
27,1.539491548538208,53.8125,1.9639209556579589,49.5
28,1.468325116634369,53.9375,1.9965188121795654,54.75
29,1.4961650490760803,54.0625,1.8995885753631592,51.0
30,1.4944279456138612,54.6875,1.8024862098693848,54.75
31,1.453073502779007,54.9375,2.055742301940918,53.5
32,1.4768083715438842,56.875,1.726032543182373,58.0
33,1.4410844016075135,57.625,1.8682046699523926,56.75
34,1.3747098278999328,57.5,1.8061424922943115,55.0
35,1.3878779232501983,57.75,1.8870274639129638,52.5
36,1.3777653336524964,56.125,1.8758862495422364,52.5
37,1.2988984811306,59.625,1.7888005828857423,57.75
38,1.2287958180904388,61.3125,1.8319934368133546,55.75
39,1.374159755706787,57.125,1.988363914489746,55.75
40,1.3633799386024474,56.875,2.0187847328186037,57.25
41,1.3229894602298737,58.0625,1.8320581912994385,56.25
42,1.2643433380126954,60.875,1.906406650543213,57.0
43,1.2692959880828858,59.875,1.9305244636535646,54.0
44,1.3466028428077699,59.8125,1.9097439002990724,53.75
45,1.2412467086315155,62.25,1.9894050025939942,56.75
46,1.2780885887145996,59.6875,1.9148223209381103,57.25
47,1.1977659690380096,62.0,1.9168079566955567,56.25
48,1.181166125535965,62.9375,1.9850212192535401,56.0
49,1.3322643554210662,59.5625,2.0250618839263916,51.75
50,1.2486875224113465,61.8125,1.9239328861236573,59.25
