epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,55.71603713989258,2.0,20.535046844482423,3.0
2,29.604619216918945,4.5625,13.4356697845459,8.0
3,18.73819881439209,7.25,8.945284423828125,14.25
4,11.733234176635742,9.4375,6.387928581237793,19.0
5,7.5026705455780025,13.25,4.816668090820312,21.75
6,5.265158953666687,15.375,3.97165828704834,23.25
7,4.400325884819031,17.9375,3.5758996391296387,24.25
8,3.955269932746887,19.4375,3.3476541900634764,24.75
9,3.544690237045288,22.125,3.2016717529296876,26.5
10,3.413695659637451,23.0,3.059955062866211,30.0
11,3.2796077966690063,25.5,2.95366060256958,32.25
12,3.162584481239319,25.0625,2.9106626892089844,32.25
13,3.037478919029236,28.6875,2.824437322616577,34.25
14,2.920978698730469,30.6875,2.7947991371154783,34.5
15,2.8415598821640016,30.625,2.731426830291748,36.75
16,2.807267665863037,32.375,2.6732071685791015,37.25
17,2.789417004585266,33.75,2.620499277114868,37.75
18,2.6394855880737307,34.625,2.587871246337891,38.0
19,2.598445131778717,35.125,2.539077377319336,39.0
20,2.536989898681641,35.375,2.478827381134033,40.75
21,2.4777429246902467,38.0,2.447133684158325,41.5
22,2.408746190071106,40.4375,2.4000196743011473,42.5
23,2.3325490045547483,41.4375,2.3857298946380614,43.0
24,2.237199018001556,44.375,2.3780472660064698,43.0
25,2.2199946904182433,44.25,2.321149582862854,42.75
26,2.1863683223724366,45.1875,2.2782532024383544,43.0
27,2.1012581300735476,46.125,2.2348663806915283,47.0
28,2.0672666478157042,46.625,2.183867621421814,47.5
29,1.9975622606277466,48.625,2.147567100524902,48.75
30,1.9750051140785216,50.3125,2.1063223314285278,48.0
31,1.9863588571548463,46.75,2.075972023010254,48.5
32,1.8857905173301697,51.1875,2.049372463226318,49.25
33,1.791277117729187,52.3125,2.001237645149231,51.75
34,1.7695211911201476,53.125,1.9660012817382813,50.75
35,1.6805180644989013,54.6875,1.9719312810897827,52.0
36,1.687841305732727,55.125,1.908707480430603,51.75
37,1.7176868975162507,53.1875,1.8759328889846802,52.75
38,1.611826730966568,56.3125,1.8534148454666137,53.25
39,1.5476671290397643,57.75,1.825024766921997,55.25
40,1.545344308614731,57.0,1.84670147895813,53.75
41,1.5098063993453978,57.25,1.8241838121414184,54.5
42,1.4721627593040467,59.25,1.7733173751831055,55.75
43,1.4392535054683686,59.5,1.7552074718475341,54.5
44,1.4069657814502716,61.6875,1.7508239507675172,55.0
45,1.3735159492492677,60.4375,1.7397693443298339,56.0
46,1.3695699453353882,60.0625,1.7346217346191406,56.0
47,1.3430871212482451,62.0625,1.7127256774902344,56.0
48,1.3029055154323579,63.4375,1.6993697500228881,56.5
49,1.3103567337989808,62.5,1.6639612436294555,58.75
50,1.200748233795166,64.6875,1.655081911087036,58.5
