epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,60.16946647644043,2.0,22.118045501708984,4.5
2,33.36923183441162,4.0,14.830616607666016,8.25
3,21.232639961242675,6.8125,11.038273086547852,14.25
4,13.746989192962646,9.5625,8.049954872131348,16.75
5,8.975351190567016,13.3125,5.652208080291748,19.0
6,6.159582719802857,15.0625,4.404708766937256,20.75
7,4.870261044502258,18.5,3.853769645690918,22.25
8,4.248059358596802,19.0,3.5357455253601073,25.75
9,3.9167003345489504,19.0625,3.3576340770721433,25.5
10,3.656790852546692,21.25,3.254764966964722,26.25
11,3.42173246383667,24.5,3.136621332168579,27.75
12,3.2462456226348877,24.5,3.0728199958801268,27.25
13,3.2105916929244995,25.875,2.9652517318725584,29.5
14,3.039750895500183,28.0625,2.902827777862549,32.5
15,2.913977303504944,29.5,2.8535911941528322,33.5
16,2.893972158432007,31.25,2.8067108154296876,36.5
17,2.7447216176986693,33.25,2.755873651504517,37.0
18,2.670759823322296,34.4375,2.6897060203552248,38.75
19,2.565520031452179,35.9375,2.6100945568084715,39.25
20,2.54620934009552,36.375,2.6346953773498534,40.0
21,2.447407805919647,37.4375,2.523029260635376,41.5
22,2.419743311405182,41.125,2.512679262161255,39.25
23,2.3190356993675234,41.6875,2.4479351329803465,42.5
24,2.304479110240936,41.3125,2.3845413875579835,43.0
25,2.2466999101638794,42.9375,2.4081611824035645,42.5
26,2.256245312690735,41.625,2.3774642753601074,42.5
27,2.140698230266571,44.75,2.3357322216033936,42.5
28,2.1407805562019346,44.625,2.3230955600738525,44.25
29,2.062386565208435,44.9375,2.3170832061767577,43.5
30,2.0164736032485964,47.75,2.277090492248535,43.75
31,1.980618109703064,47.8125,2.1948742866516113,46.75
32,1.9544639492034912,49.625,2.2360226106643677,43.75
33,1.9186354875564575,49.3125,2.185224914550781,47.5
34,1.8958780241012574,49.75,2.1372056770324708,47.0
35,1.832841055393219,52.75,2.166156053543091,45.5
36,1.7247410988807679,51.75,2.0892358446121215,46.75
37,1.7686527562141419,52.9375,2.071535358428955,49.0
38,1.7387145233154297,51.5625,2.068291006088257,49.5
39,1.6330752491950988,55.375,2.041916027069092,47.75
40,1.6303314328193665,55.125,2.0681726789474486,48.5
41,1.5968040037155151,57.25,2.0208205127716066,49.0
42,1.578850371837616,56.3125,1.9647153568267823,50.75
43,1.4890832316875457,57.375,2.010920944213867,50.75
44,1.567268236875534,54.6875,1.9995451164245606,50.5
45,1.4751506733894348,58.125,1.9178921794891357,51.75
46,1.4536971974372863,61.1875,1.9324070262908934,51.5
47,1.3896251976490022,62.0,1.9186305809020996,50.25
48,1.354440985918045,61.375,1.8767850160598756,51.25
49,1.3365918707847595,63.875,1.8740438842773437,52.5
50,1.3354891848564148,61.25,1.8723803520202638,53.0
