epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,54.89007675170898,1.5,21.933697280883788,2.5
2,31.956501541137694,3.125,14.739549942016602,4.5
3,19.619614028930663,5.625,9.793050308227539,11.0
4,11.350449495315551,8.5,6.264452285766602,16.0
5,6.907407789230347,13.5,4.943411483764648,14.5
6,5.3211065816879275,15.25,4.3110392379760745,16.75
7,4.528343696594238,16.0625,3.993454780578613,15.75
8,4.072260189056396,18.1875,3.759167709350586,17.75
9,3.784168357849121,18.1875,3.629000816345215,17.5
10,3.5653540325164794,20.125,3.4840411567687988,18.75
11,3.4565623235702514,21.0625,3.4107151222229004,21.0
12,3.286634016036987,23.875,3.3383387088775636,22.5
13,3.174792194366455,24.625,3.2955287170410155,24.25
14,3.1436123132705687,26.25,3.2523516845703124,25.0
15,3.0271879959106447,27.5625,3.1894411277770995,26.5
16,2.9273379611968995,29.125,3.1436550617218018,27.25
17,2.88356390953064,29.9375,3.0879770946502685,27.75
18,2.8170400500297545,31.25,3.041921272277832,30.25
19,2.75357962846756,32.375,3.022571020126343,31.25
20,2.712149085998535,34.5625,2.9855027389526367,31.75
21,2.5726148438453675,35.6875,2.9839473247528074,33.75
22,2.584441933631897,37.1875,2.944626474380493,31.5
23,2.475919761657715,38.625,2.8881806564331054,34.75
24,2.477281861305237,39.0625,2.84962703704834,37.0
25,2.392852373123169,41.0,2.7985943031311034,37.75
26,2.296695713996887,41.5,2.768879222869873,39.25
27,2.2357219362258913,43.0,2.777611198425293,37.25
28,2.2557855796813966,41.875,2.703558578491211,38.75
29,2.1699659538269045,43.75,2.679206256866455,39.0
30,2.1222878193855284,44.8125,2.6815000915527345,41.25
31,2.037392735481262,47.5625,2.6380741882324217,40.5
32,2.00839058637619,47.1875,2.6577650260925294,40.75
33,1.960112864971161,49.625,2.5616632080078126,44.0
34,1.893591694831848,49.1875,2.5481113624572753,44.5
35,1.8993985414505006,49.375,2.520174255371094,43.25
36,1.8913781809806824,49.3125,2.48813889503479,43.75
37,1.7910172057151794,51.8125,2.4968659400939943,43.5
38,1.7383225202560424,53.5,2.477369680404663,44.5
39,1.771142108440399,52.875,2.447120552062988,43.75
40,1.748062915802002,53.3125,2.4562374114990235,44.0
41,1.7154181480407715,53.5,2.4211241722106935,46.75
42,1.6435775685310363,55.0,2.379162645339966,45.25
43,1.5830707669258117,56.6875,2.3623594284057616,47.0
44,1.5792019295692443,57.0,2.360778923034668,48.5
45,1.5245464134216309,58.875,2.3198250675201417,49.0
46,1.5212335729598998,57.375,2.314176626205444,47.0
47,1.5209977078437804,57.8125,2.309007225036621,49.0
48,1.4741516101360321,59.0625,2.3072712659835815,49.0
49,1.4171124589443207,60.375,2.27408878326416,48.5
50,1.447573449611664,59.9375,2.2900541687011717,49.5
