experiment,group,variant,fold,epoch,train_loss,train_acc,test_loss,test_acc,test_clip_acc
lr_0.005,learning_rate,long,4,114,0.16661019307017946,0.9522395833333334,1.8748103082180023,0.5933333333333334,0.6575
lr_0.005,learning_rate,long,4,115,0.1637834357097745,0.9524609375,1.843195378780365,0.5954166666666667,0.6775
lr_0.005,learning_rate,long,4,116,0.16322610626230016,0.9529036458333333,1.8457391907771428,0.5966666666666667,0.6675
lr_0.005,learning_rate,long,4,117,0.16496435651788488,0.9521484375,1.8373303512732189,0.5979166666666667,0.675
lr_0.005,learning_rate,long,4,118,0.15942990581970662,0.9546223958333333,1.875130832195282,0.5945833333333334,0.67
lr_0.005,learning_rate,long,4,119,0.16241668222937733,0.9538671875,1.8359832912683487,0.5972916666666667,0.6775
lr_0.005,learning_rate,long,4,120,0.16013566468609497,0.95390625,1.8714237709840138,0.59125,0.665
lr_0.005,learning_rate,long,4,121,0.1613391234423034,0.953671875,1.8357440531253815,0.596875,0.665
lr_0.005,learning_rate,long,4,122,0.16020924130377048,0.9545182291666666,1.838485782345136,0.6008333333333333,0.6775
lr_0.005,learning_rate,long,4,123,0.16081833922847485,0.9540234375,1.8642781625191371,0.5945833333333334,0.675
lr_0.005,learning_rate,long,4,124,0.16020363937908164,0.9545833333333333,1.8591492275396984,0.589375,0.6575
lr_0.005,learning_rate,long,4,125,0.15894642491669705,0.9541145833333333,1.830574666460355,0.5954166666666667,0.675
lr_0.005,learning_rate,long,4,126,0.1573681872493277,0.9549088541666667,1.8370113521814346,0.60125,0.68
lr_0.005,learning_rate,long,4,127,0.1591989983765719,0.9541666666666667,1.829858273267746,0.5975,0.67
lr_0.005,learning_rate,long,4,128,0.15810737725890553,0.954296875,1.8018778810898464,0.605625,0.6775
lr_0.005,learning_rate,long,4,129,0.15827224258100614,0.9545442708333334,1.8164136409759521,0.6002083333333333,0.6625
lr_0.005,learning_rate,long,4,130,0.15939156689758724,0.9541145833333333,1.8316250493129094,0.5977083333333333,0.67
lr_0.005,learning_rate,long,4,131,0.15601973726491755,0.9555338541666667,1.8512375106414158,0.5941666666666666,0.67
lr_0.005,learning_rate,long,4,132,0.16062181146116927,0.9537760416666666,1.8576931258042653,0.6010416666666667,0.66
lr_0.005,learning_rate,long,4,133,0.15736393824530145,0.9553645833333333,1.8635527143875759,0.588125,0.6525
lr_0.005,learning_rate,long,4,134,0.15760635683545843,0.9549609375,1.8156125843524933,0.6010416666666667,0.675
lr_0.005,learning_rate,long,4,135,0.15681434186020246,0.9551041666666666,1.854050834973653,0.5841666666666666,0.6725
lr_0.005,learning_rate,long,4,136,0.15823246482371664,0.955,1.828396737575531,0.5977083333333333,0.665
lr_0.005,learning_rate,long,4,137,0.1586563774229338,0.955,1.8319812715053558,0.6027083333333333,0.685
lr_0.005,learning_rate,long,4,138,0.15478820136437813,0.9559114583333334,1.8425204207499821,0.5945833333333334,0.67
lr_0.005,learning_rate,long,4,139,0.15329626633320004,0.9562760416666667,1.8027276595433552,0.6016666666666667,0.6775
lr_0.005,learning_rate,long,4,140,0.15841167666561282,0.9553385416666667,1.8083228915929794,0.6045833333333334,0.6775
lr_0.005,learning_rate,long,4,141,0.15345936546024555,0.9564453125,1.8368734469016392,0.6020833333333333,0.6825
lr_0.005,learning_rate,long,4,142,0.15730636751201624,0.9549739583333333,1.814945325255394,0.6014583333333333,0.6775
lr_0.005,learning_rate,long,4,143,0.1541366830545788,0.9564583333333333,1.779499555627505,0.6141666666666666,0.695
lr_0.005,learning_rate,long,4,144,0.15499148876794303,0.9561197916666667,1.8177409519751866,0.6025,0.6775
lr_0.005,learning_rate,long,4,145,0.15434081939747557,0.9559895833333333,1.8041294813156128,0.5977083333333333,0.6625
lr_0.005,learning_rate,long,4,146,0.15194618521491066,0.9566276041666667,1.7946169128020604,0.5983333333333334,0.68
lr_0.005,learning_rate,long,4,147,0.15605586774957678,0.9558463541666666,1.7774791071812313,0.6079166666666667,0.6875
lr_0.005,learning_rate,long,4,148,0.1528408667848756,0.9559244791666667,1.8038340111573536,0.5960416666666667,0.67
lr_0.005,learning_rate,long,4,149,0.15200433769496158,0.9565364583333333,1.8219124128421147,0.5922916666666667,0.6725
lr_0.005,learning_rate,long,4,150,0.15293321892386302,0.9564973958333334,1.8152166803677876,0.5972916666666667,0.67
lr_0.005,learning_rate,long,5,1,5.239103653778632,0.06981770833333334,3.3640734354654946,0.154375,0.1775
lr_0.005,learning_rate,long,5,2,2.754132304340601,0.23022135416666667,2.7406274676322937,0.29625,0.3475
lr_0.005,learning_rate,long,5,3,2.1565660095463195,0.3692317708333333,2.502517898877462,0.365625,0.42
lr_0.005,learning_rate,long,5,4,1.8131942317510645,0.46111979166666667,2.32930396993955,0.39458333333333334,0.4525
lr_0.005,learning_rate,long,5,5,1.5722841871902347,0.5279947916666666,2.230869323015213,0.40625,0.48
lr_0.005,learning_rate,long,5,6,1.388849745504558,0.5796744791666667,2.1509645879268646,0.4325,0.505
lr_0.005,learning_rate,long,5,7,1.2391411041220028,0.6215755208333333,2.0547361373901367,0.4608333333333333,0.5575
lr_0.005,learning_rate,long,5,8,1.1214603471259277,0.6582682291666667,1.9994700749715169,0.4625,0.5425
lr_0.005,learning_rate,long,5,9,1.0230380307572584,0.6867317708333334,2.0022451231877008,0.473125,0.5675
lr_0.005,learning_rate,long,5,10,0.9334913001706203,0.7146354166666666,1.9307141453027725,0.48291666666666666,0.56
lr_0.005,learning_rate,long,5,11,0.8634046472919484,0.7358072916666667,1.9056157916784286,0.49541666666666667,0.575
lr_0.005,learning_rate,long,5,12,0.8012248752638698,0.7548046875,1.8973226447900136,0.5020833333333333,0.5825
lr_0.005,learning_rate,long,5,13,0.7514155146976312,0.7697916666666667,1.8744539767503738,0.5129166666666667,0.61
lr_0.005,learning_rate,long,5,14,0.6972721585383018,0.7851432291666667,1.8661960860093434,0.5202083333333334,0.605
lr_0.005,learning_rate,long,5,15,0.6576013082327942,0.7979166666666667,1.837542215983073,0.519375,0.595
lr_0.005,learning_rate,long,5,16,0.617502116287748,0.8095052083333333,1.921658491094907,0.49875,0.5775
lr_0.005,learning_rate,long,5,17,0.5799388598340253,0.822734375,1.8576620022455852,0.538125,0.6025
lr_0.005,learning_rate,long,5,18,0.5450232616470506,0.8318489583333334,1.8945442239443462,0.5245833333333333,0.6125
lr_0.005,learning_rate,long,5,19,0.5183427971787751,0.8405859375,1.8996405998865764,0.5277083333333333,0.6225
lr_0.005,learning_rate,long,5,20,0.49029450095258653,0.8478125,1.9103669325510662,0.52625,0.615
lr_0.005,learning_rate,long,5,21,0.46686979515167576,0.8556510416666666,1.8703010082244873,0.535,0.6125
lr_0.005,learning_rate,long,5,22,0.44505384285002947,0.8633333333333333,1.9054481834173203,0.5297916666666667,0.6075
lr_0.005,learning_rate,long,5,23,0.4196796247269958,0.8711979166666667,1.9445507774750392,0.5270833333333333,0.5925
lr_0.005,learning_rate,long,5,24,0.40899806112671894,0.8744401041666666,1.9173677414655685,0.53125,0.62
lr_0.005,learning_rate,long,5,25,0.38835011756358045,0.8809895833333333,1.8955723692973454,0.540625,0.6375
lr_0.005,learning_rate,long,5,26,0.37135004500548047,0.8864322916666667,1.880585292975108,0.5435416666666667,0.6325
lr_0.005,learning_rate,long,5,27,0.35772354683528346,0.8907421875,1.9565923362970352,0.538125,0.615
lr_0.005,learning_rate,long,5,28,0.3414360569634785,0.8958333333333334,1.9485170344511669,0.5533333333333333,0.6325
lr_0.005,learning_rate,long,5,29,0.3293798843709131,0.8999088541666667,1.92656243344148,0.5429166666666667,0.6225
lr_0.005,learning_rate,long,5,30,0.3193891488093262,0.9025911458333333,1.9670547594626744,0.5410416666666666,0.6275
lr_0.005,learning_rate,long,5,31,0.3118788239080459,0.9044661458333333,1.945937732855479,0.54625,0.6375
lr_0.005,learning_rate,long,5,32,0.2957027544034645,0.910234375,1.960621530810992,0.545625,0.65
lr_0.005,learning_rate,long,5,33,0.29445862063827616,0.9096614583333333,1.9564958463112514,0.5547916666666667,0.6425
lr_0.005,learning_rate,long,5,34,0.28517912374809384,0.9130729166666667,1.9686862975358963,0.543125,0.62
lr_0.005,learning_rate,long,5,35,0.27606707097341615,0.9159375,1.998891867697239,0.5372916666666666,0.625
lr_0.005,learning_rate,long,5,36,0.275486182848302,0.9164453125,2.0817440996567407,0.538125,0.6275
lr_0.005,learning_rate,long,5,37,0.25897399289533496,0.9220833333333334,1.998053361972173,0.5527083333333334,0.65
lr_0.005,learning_rate,long,5,38,0.25749318511225283,0.9216536458333333,1.984791949391365,0.5475,0.64
lr_0.005,learning_rate,long,5,39,0.25106621483185637,0.9246614583333334,2.007235730687777,0.5533333333333333,0.65
lr_0.005,learning_rate,long,5,40,0.24374546820763499,0.9269921875,2.0356131742397943,0.54125,0.6325
lr_0.005,learning_rate,long,5,41,0.2443813100301971,0.926328125,2.0896398574113846,0.55125,0.63
lr_0.005,learning_rate,long,5,42,0.2423640361521393,0.9268229166666667,2.0490253642201424,0.5497916666666667,0.6175
lr_0.005,learning_rate,long,5,43,0.23226011424170187,0.930625,2.065097083648046,0.553125,0.625
lr_0.005,learning_rate,long,5,44,0.23032097173078606,0.9307942708333333,2.0347569584846497,0.5547916666666667,0.6375
lr_0.005,learning_rate,long,5,45,0.2270217885961756,0.932109375,2.1014232536156974,0.54125,0.6275
lr_0.005,learning_rate,long,5,46,0.22865530270307013,0.931015625,2.0752413272857666,0.5402083333333333,0.6175
lr_0.005,learning_rate,long,5,47,0.22304672192937383,0.9326692708333333,2.029643163084984,0.5577083333333334,0.64
lr_0.005,learning_rate,long,5,48,0.22062769574889293,0.9340494791666667,2.0436698719859123,0.5491666666666667,0.64
lr_0.005,learning_rate,long,5,49,0.21369926064896086,0.9360546875,2.1130878925323486,0.5545833333333333,0.6325
lr_0.005,learning_rate,long,5,50,0.21088223174835244,0.93703125,2.0549286703268685,0.5591666666666667,0.635
lr_0.005,learning_rate,long,5,51,0.21035612130071968,0.936953125,2.1148662716150284,0.5402083333333333,0.61
lr_0.005,learning_rate,long,5,52,0.2092267362944161,0.9372395833333333,2.0649837652842202,0.550625,0.635
lr_0.005,learning_rate,long,5,53,0.2067861238028854,0.9385546875,2.029327337940534,0.5633333333333334,0.635
lr_0.005,learning_rate,long,5,54,0.20095948646000275,0.9396354166666666,2.1449129432439804,0.5454166666666667,0.62
lr_0.005,learning_rate,long,5,55,0.19956623495090753,0.9394791666666666,2.0442759891351066,0.55375,0.625
lr_0.005,learning_rate,long,5,56,0.20190416532568634,0.939765625,2.09793954094251,0.558125,0.635
lr_0.005,learning_rate,long,5,57,0.19869334273971617,0.9408203125,2.110443060596784,0.5545833333333333,0.62
lr_0.005,learning_rate,long,5,58,0.1961133578636994,0.94109375,2.0899531841278076,0.5522916666666666,0.63
lr_0.005,learning_rate,long,5,59,0.19258389016613364,0.9428385416666667,2.070356920361519,0.5647916666666667,0.64
lr_0.005,learning_rate,long,5,60,0.19098048474794874,0.9426302083333333,2.116140147050222,0.5585416666666667,0.6275
lr_0.005,learning_rate,long,5,61,0.18875452088347325,0.9437239583333333,2.111524686217308,0.55125,0.6225
lr_0.005,learning_rate,long,5,62,0.18723107781261206,0.94421875,2.090741753578186,0.5570833333333334,0.6275
lr_0.005,learning_rate,long,5,63,0.1868035146035254,0.9437760416666666,2.0943835029999414,0.55375,0.6425
lr_0.005,learning_rate,long,5,64,0.18505703665626547,0.9451692708333334,2.074330449104309,0.5545833333333333,0.6375
lr_0.005,learning_rate,long,5,65,0.18587275489699095,0.9438671875,2.1317896569768586,0.5485416666666667,0.625
lr_0.005,learning_rate,long,5,66,0.18214882021614662,0.9458723958333334,2.0972522472341857,0.5510416666666667,0.6275
lr_0.005,learning_rate,long,5,67,0.18123317278999215,0.9458984375,2.088003938396772,0.5614583333333333,0.6375
lr_0.005,learning_rate,long,5,68,0.18135927345914146,0.9456640625,2.1014401788512864,0.5508333333333333,0.6325
lr_0.005,learning_rate,long,5,69,0.17897545092273504,0.9473307291666667,2.0885540544986725,0.5625,0.64
lr_0.005,learning_rate,long,5,70,0.17812778542671973,0.9469270833333333,2.0465140293041864,0.554375,0.6375
lr_0.005,learning_rate,long,5,71,0.1782836908241734,0.9475,2.0934899051984153,0.5541666666666667,0.6275
lr_0.005,learning_rate,long,5,72,0.17833178909495473,0.9477994791666666,2.087071525553862,0.5552083333333333,0.6375
lr_0.005,learning_rate,long,5,73,0.1754829752802228,0.9474739583333334,2.069922131796678,0.5564583333333334,0.63
lr_0.005,learning_rate,long,5,74,0.17194615634313473,0.9494921875,2.07545372347037,0.5535416666666667,0.635
lr_0.005,learning_rate,long,5,75,0.17427474388387054,0.9483854166666666,2.0891338835159936,0.5610416666666667,0.64
lr_0.005,learning_rate,long,5,76,0.17333047879704586,0.948515625,2.137798676888148,0.554375,0.625
lr_0.005,learning_rate,long,5,77,0.16982589904606962,0.9495963541666667,2.0947098632653556,0.54875,0.6125
lr_0.005,learning_rate,long,5,78,0.16985147221324345,0.9489713541666667,2.0435832366347313,0.5529166666666666,0.625
lr_0.005,learning_rate,long,5,79,0.16938502543295422,0.9503385416666666,2.1180391336480775,0.561875,0.635
lr_0.005,learning_rate,long,5,80,0.16903635139654702,0.9498828125,2.13605460524559,0.5547916666666667,0.6275
lr_0.005,learning_rate,long,5,81,0.16697444380649054,0.9503645833333333,2.1312180360158286,0.5514583333333334,0.6175
lr_0.005,learning_rate,long,5,82,0.16868524005015692,0.9504166666666667,2.0948152815302215,0.5627083333333334,0.625
lr_0.005,learning_rate,long,5,83,0.16429260852358615,0.9513151041666666,2.083299438158671,0.5620833333333334,0.6325
lr_0.005,learning_rate,long,5,84,0.1654172763810493,0.95078125,2.0767889072497687,0.5575,0.6375
lr_0.005,learning_rate,long,5,85,0.16312848345842212,0.9515625,2.0964267750581107,0.5541666666666667,0.62
lr_0.005,learning_rate,long,5,86,0.16824964406744888,0.9502213541666666,2.072516269981861,0.555625,0.625
lr_0.005,learning_rate,long,5,87,0.16174698799538115,0.9520442708333333,2.1630871494611106,0.5391666666666667,0.61
lr_0.005,learning_rate,long,5,88,0.1638533248527286,0.9512760416666667,2.1072309464216232,0.55125,0.63
lr_0.005,learning_rate,long,5,89,0.16084700745219985,0.9527213541666667,2.0915270000696182,0.5597916666666667,0.6275
lr_0.005,learning_rate,long,5,90,0.16587624869619808,0.9506770833333333,2.1043903902173042,0.558125,0.64
lr_0.005,learning_rate,long,5,91,0.15899036752913767,0.9529557291666667,2.165800616145134,0.5441666666666667,0.615
lr_0.005,learning_rate,long,5,92,0.15987153025344014,0.9525651041666666,2.0801057467857995,0.5604166666666667,0.64
lr_0.005,learning_rate,long,5,93,0.1611765791894868,0.9525,2.1262584030628204,0.5527083333333334,0.6225
lr_0.005,learning_rate,long,5,94,0.15972980794807276,0.9530989583333334,2.0734386146068573,0.5585416666666667,0.6375
lr_0.005,learning_rate,long,5,95,0.15914100342585394,0.9526953125,2.1323780616124473,0.5485416666666667,0.62
lr_0.005,learning_rate,long,5,96,0.1581786564202048,0.9538020833333334,2.071029687921206,0.560625,0.625
lr_0.005,learning_rate,long,5,97,0.15687290559678027,0.9536067708333333,2.0840627203385034,0.559375,0.6275
lr_0.005,learning_rate,long,5,98,0.15855634581142417,0.9536979166666667,2.0571400026480355,0.5604166666666667,0.635
lr_0.005,learning_rate,long,5,99,0.1549620113025109,0.9545052083333333,2.116626515984535,0.550625,0.625
lr_0.005,learning_rate,long,5,100,0.15651598372884715,0.9539192708333334,2.096862112482389,0.5522916666666666,0.6175
lr_0.005,learning_rate,long,5,101,0.15408079256303608,0.9542317708333333,2.0629719694455466,0.5583333333333333,0.64
lr_0.005,learning_rate,long,5,102,0.15589718745710948,0.9536197916666667,2.0928488671779633,0.555625,0.62
lr_0.005,learning_rate,long,5,103,0.15593202121090144,0.9539322916666667,2.0808057511846223,0.5525,0.6275
lr_0.005,learning_rate,long,5,104,0.1546180119815593,0.9544270833333334,2.0584869732459388,0.5658333333333333,0.645
lr_0.005,learning_rate,long,5,105,0.15528173344985893,0.9545833333333333,2.083571508526802,0.5572916666666666,0.6275
lr_0.005,learning_rate,long,5,106,0.15351403605503341,0.9545442708333334,2.0649766996502876,0.56375,0.64
lr_0.005,learning_rate,long,5,107,0.15316594675338516,0.9554557291666667,2.0801043982307115,0.5589583333333333,0.6475
lr_0.005,learning_rate,long,5,108,0.15227340712832907,0.9550651041666667,2.0627568488319716,0.5610416666666667,0.63
lr_0.005,learning_rate,long,5,109,0.15295134412978464,0.9547916666666667,2.049922744433085,0.55625,0.6325
lr_0.005,learning_rate,long,5,110,0.1514637775835581,0.9551692708333334,2.0762704188625016,0.561875,0.64
lr_0.005,learning_rate,long,5,111,0.1516878063363644,0.9551953125,2.0427895014484725,0.5570833333333334,0.635
lr_0.005,learning_rate,long,5,112,0.15283986202363545,0.9549609375,2.044260005156199,0.5579166666666666,0.63
lr_0.005,learning_rate,long,5,113,0.151193948831254,0.9560416666666667,2.099394584695498,0.55125,0.62
lr_0.005,learning_rate,long,5,114,0.14758895064005628,0.9569661458333333,2.041306585073471,0.5645833333333333,0.6425
lr_0.005,learning_rate,long,5,115,0.14938573632389307,0.9561328125,2.1124769672751427,0.5525,0.6225
lr_0.005,learning_rate,long,5,116,0.15123025419112915,0.9561458333333334,2.071105405688286,0.553125,0.6325
lr_0.005,learning_rate,long,5,117,0.147985097564136,0.9558333333333333,2.0364483719070754,0.5597916666666667,0.635
lr_0.005,learning_rate,long,5,118,0.1485301682841964,0.9566276041666667,2.0795575057466826,0.555,0.63
lr_0.005,learning_rate,long,5,119,0.14805498662947988,0.9565234375,2.06181263923645,0.5495833333333333,0.6225
lr_0.005,learning_rate,long,5,120,0.1477648227203948,0.9564583333333333,2.0537818719943366,0.56,0.6325
lr_0.005,learning_rate,long,5,121,0.14769287166806558,0.9567838541666667,2.06036618600289,0.559375,0.625
lr_0.005,learning_rate,long,5,122,0.14885167428292334,0.9565885416666666,2.052418038249016,0.5629166666666666,0.645
lr_0.005,learning_rate,long,5,123,0.14611426934910318,0.95703125,2.1262646888693175,0.550625,0.6125
lr_0.005,learning_rate,long,5,124,0.14710825419751927,0.9566666666666667,2.0658889512221017,0.5625,0.6325
lr_0.005,learning_rate,long,5,125,0.14542850306800878,0.9573177083333333,2.068598953386148,0.55375,0.6225
lr_0.005,learning_rate,long,5,126,0.14595445815939456,0.9576822916666666,2.081220035751661,0.559375,0.63
lr_0.005,learning_rate,long,5,127,0.14584357786225155,0.9572265625,2.0736244842410088,0.5545833333333333,0.6175
lr_0.005,learning_rate,long,5,128,0.1444311326292033,0.9576302083333333,2.0460151409109435,0.5545833333333333,0.63
lr_0.005,learning_rate,long,5,129,0.1447300763296274,0.9575130208333333,2.0468993932008743,0.5502083333333333,0.62
lr_0.005,learning_rate,long,5,130,0.1489424355289278,0.9563020833333333,2.0700468495488167,0.5539583333333333,0.6225
lr_0.005,learning_rate,long,5,131,0.147281611415868,0.9570182291666667,2.006517325838407,0.5675,0.63
lr_0.005,learning_rate,long,5,132,0.14389721100451425,0.9576953125,2.027194174627463,0.5595833333333333,0.6275
lr_0.005,learning_rate,long,5,133,0.14453370694536716,0.9579166666666666,2.1125693569580712,0.5464583333333334,0.615
lr_0.005,learning_rate,long,5,134,0.14265136876686788,0.958046875,2.0443231811126075,0.5554166666666667,0.6275
lr_0.005,learning_rate,long,5,135,0.14444426419989517,0.9571744791666666,2.035255859295527,0.5591666666666667,0.625
lr_0.005,learning_rate,long,5,136,0.14441641532660773,0.9579296875,2.052670292556286,0.555625,0.6225
lr_0.005,learning_rate,long,5,137,0.14349483384285122,0.9581380208333333,2.0754408861200013,0.5529166666666666,0.6175
lr_0.005,learning_rate,long,5,138,0.14451271060776585,0.958046875,2.0506492679317794,0.5529166666666666,0.635
lr_0.005,learning_rate,long,5,139,0.14262607051447654,0.9580859375,2.0837118724981942,0.54375,0.6175
lr_0.005,learning_rate,long,5,140,0.14237817869676897,0.958515625,2.0303258448839188,0.5577083333333334,0.62
lr_0.005,learning_rate,long,5,141,0.14044038454691568,0.9588151041666667,1.9978157728910446,0.5654166666666667,0.6425
lr_0.005,learning_rate,long,5,142,0.14349073901151618,0.9577473958333333,2.046866444249948,0.55125,0.6225
lr_0.005,learning_rate,long,5,143,0.14302883923907453,0.9583723958333333,2.0666086127360663,0.5483333333333333,0.6175
lr_0.005,learning_rate,long,5,144,0.14296459121396765,0.9584114583333333,2.0335031151771545,0.5560416666666667,0.625
lr_0.005,learning_rate,long,5,145,0.140059976799724,0.9593359375,2.0429353192448616,0.5560416666666667,0.62
lr_0.005,learning_rate,long,5,146,0.14088668583038574,0.9589453125,2.023350422581037,0.5579166666666666,0.6325
lr_0.005,learning_rate,long,5,147,0.14276760222855955,0.9585677083333334,2.0222405741612115,0.5527083333333334,0.625
lr_0.005,learning_rate,long,5,148,0.13962163479300216,0.9592708333333333,2.051163020233313,0.551875,0.635
lr_0.005,learning_rate,long,5,149,0.139877026512598,0.9590494791666667,2.042767085134983,0.5539583333333333,0.63
lr_0.005,learning_rate,long,5,150,0.1412802444344076,0.9590494791666667,2.039748271306356,0.5560416666666667,0.6225
lr_0.01,learning_rate,long,1,1,4.084195471679171,0.1133203125,2.839451789855957,0.26479166666666665,0.2875
lr_0.01,learning_rate,long,1,2,2.197699673163394,0.3525390625,2.5156821509202323,0.3277083333333333,0.3725
lr_0.01,learning_rate,long,1,3,1.69632100717475,0.48868489583333335,2.3340209623177848,0.3885416666666667,0.4675
lr_0.01,learning_rate,long,1,4,1.3872995264828205,0.575078125,2.108137235045433,0.42583333333333334,0.48
lr_0.01,learning_rate,long,1,5,1.1704014325514436,0.6395442708333333,2.095060035586357,0.4422916666666667,0.51
lr_0.01,learning_rate,long,1,6,1.0024912113634248,0.6889322916666667,1.999755010008812,0.47458333333333336,0.56
lr_0.01,learning_rate,long,1,7,0.8858287739567459,0.7236458333333333,1.984722410639127,0.47208333333333335,0.545
lr_0.01,learning_rate,long,1,8,0.7696497905999422,0.7607552083333333,2.001902083555857,0.476875,0.5575
lr_0.01,learning_rate,long,1,9,0.6899643366535505,0.7818098958333334,1.9969530254602432,0.49333333333333335,0.5675
lr_0.01,learning_rate,long,1,10,0.6099432973812023,0.8085546875,1.9721756229798,0.5047916666666666,0.5925
lr_0.01,learning_rate,long,1,11,0.5560939336040368,0.8268229166666666,2.047973876198133,0.5129166666666667,0.59
lr_0.01,learning_rate,long,1,12,0.5153482796158642,0.8378776041666667,1.9603722840547562,0.5202083333333334,0.5925
lr_0.01,learning_rate,long,1,13,0.46526416453222436,0.8545182291666666,2.07823612789313,0.5277083333333333,0.5975
lr_0.01,learning_rate,long,1,14,0.4272649850851546,0.8674739583333333,2.1667214234670005,0.5085416666666667,0.595
lr_0.01,learning_rate,long,1,15,0.4000813913686822,0.8772005208333333,2.171190321445465,0.51625,0.5925
lr_0.01,learning_rate,long,1,16,0.37455938981535536,0.8837239583333333,2.1292131741841636,0.53,0.6025
lr_0.01,learning_rate,long,1,17,0.3557289612945169,0.8897916666666666,2.1278626223405204,0.5316666666666666,0.59
lr_0.01,learning_rate,long,1,18,0.3380486280657351,0.8966015625,2.096458544333776,0.5491666666666667,0.6125
lr_0.01,learning_rate,long,1,19,0.3193260165474688,0.9024088541666667,2.1357226967811584,0.5452083333333333,0.625
lr_0.01,learning_rate,long,1,20,0.29980623760881525,0.9087760416666667,2.173972179492315,0.5329166666666667,0.6075
lr_0.01,learning_rate,long,1,21,0.29723654757253826,0.9102083333333333,2.1576416542132697,0.54375,0.6125
lr_0.01,learning_rate,long,1,22,0.2813848593117048,0.9155859375,2.201750953992208,0.5335416666666667,0.605
lr_0.01,learning_rate,long,1,23,0.2705712049501017,0.9186848958333333,2.1622734864552817,0.5589583333333333,0.6325
lr_0.01,learning_rate,long,1,24,0.2637490802832569,0.921640625,2.210557460784912,0.5383333333333333,0.62
lr_0.01,learning_rate,long,1,25,0.2688962788864349,0.9195963541666666,2.256532152493795,0.543125,0.5975
lr_0.01,learning_rate,long,1,26,0.25738801900297403,0.9236458333333334,2.140416294336319,0.5439583333333333,0.62
lr_0.01,learning_rate,long,1,27,0.24877817133286348,0.9261979166666666,2.262416402498881,0.5379166666666667,0.62
lr_0.01,learning_rate,long,1,28,0.23694976679204652,0.9300651041666667,2.2642219563325248,0.5472916666666666,0.6225
lr_0.01,learning_rate,long,1,29,0.23234333738218993,0.9313932291666667,2.1396321952342987,0.5602083333333333,0.6325
lr_0.01,learning_rate,long,1,30,0.23430051965018114,0.930625,2.205879549185435,0.553125,0.62
lr_0.01,learning_rate,long,1,31,0.23674008141582212,0.9306510416666667,2.1977047125498452,0.5477083333333334,0.6225
lr_0.01,learning_rate,long,1,32,0.2242502017179504,0.9341927083333333,2.349603980779648,0.5454166666666667,0.615
lr_0.01,learning_rate,long,1,33,0.22182989636591324,0.9345052083333333,2.2178439597288766,0.554375,0.6275
lr_0.01,learning_rate,long,1,34,0.21948451506129155,0.9354947916666667,2.296340266863505,0.5377083333333333,0.6075
lr_0.01,learning_rate,long,1,35,0.2144905561193203,0.937421875,2.2533961733182273,0.5547916666666667,0.63
lr_0.01,learning_rate,long,1,36,0.209520042873919,0.9389453125,2.284900943438212,0.5489583333333333,0.61
lr_0.01,learning_rate,long,1,37,0.2089352284092456,0.9384244791666667,2.3049066762129464,0.5516666666666666,0.625
lr_0.01,learning_rate,long,1,38,0.2083047074653829,0.9390364583333334,2.284322053194046,0.5572916666666666,0.645
lr_0.01,learning_rate,long,1,39,0.21068668528459966,0.9387239583333333,2.2905981043974557,0.5522916666666666,0.6325
lr_0.01,learning_rate,long,1,40,0.22242557082790881,0.9344270833333334,2.2263892392317453,0.5491666666666667,0.635
lr_0.01,learning_rate,long,1,41,0.20422858488745987,0.9404427083333333,2.182754506667455,0.5622916666666666,0.645
lr_0.01,learning_rate,long,1,42,0.19760276528541,0.9426041666666667,2.318035920461019,0.54625,0.6175
lr_0.01,learning_rate,long,1,43,0.19639485787289837,0.9431901041666667,2.235277404387792,0.5622916666666666,0.64
lr_0.01,learning_rate,long,1,44,0.19795059020786235,0.9430729166666667,2.278728355964025,0.55125,0.6225
lr_0.01,learning_rate,long,1,45,0.21366710297297686,0.9385286458333333,2.169685145219167,0.5695833333333333,0.64
lr_0.01,learning_rate,long,1,46,0.19020437534588078,0.944453125,2.272417644659678,0.5535416666666667,0.6175
lr_0.01,learning_rate,long,1,47,0.18798196160544953,0.9456380208333334,2.250566711028417,0.5558333333333333,0.6425
lr_0.01,learning_rate,long,1,48,0.1862772967045506,0.9465494791666667,2.247495869795481,0.558125,0.6275
lr_0.01,learning_rate,long,1,49,0.18616734786580005,0.9465494791666667,2.2798727055390677,0.5533333333333333,0.635
lr_0.01,learning_rate,long,1,50,0.1861687806279709,0.9465364583333333,2.193198084831238,0.5495833333333333,0.6375
lr_0.01,learning_rate,long,1,51,0.20356584483912835,0.94109375,2.162777582804362,0.5545833333333333,0.615
lr_0.01,learning_rate,long,1,52,0.1875687257076303,0.9458984375,2.239750017722448,0.55625,0.6375
lr_0.01,learning_rate,long,1,53,0.18214496888685971,0.947890625,2.184644560019175,0.5585416666666667,0.64
lr_0.01,learning_rate,long,1,54,0.17957376898266375,0.9488020833333334,2.2959425250689187,0.5545833333333333,0.6225
lr_0.01,learning_rate,long,1,55,0.17920760177851966,0.9480729166666667,2.2089975575606027,0.5560416666666667,0.63
lr_0.01,learning_rate,long,1,56,0.17728085971126953,0.9488151041666667,2.2124129633108773,0.5541666666666667,0.6275
lr_0.01,learning_rate,long,1,57,0.17723117702795813,0.9490104166666666,2.1834738850593567,0.5597916666666667,0.635
lr_0.01,learning_rate,long,1,58,0.17628377815708518,0.9490494791666667,2.2240998645623526,0.5610416666666667,0.655
