model,hidden_size,num_layers,bidirectional,pooling,final_train_loss,final_train_acc,final_test_acc,final_clip_test_acc,best_test_acc,best_epoch,best_clip_test_acc,best_clip_epoch,training_time_secs,fold
LSTM_Run7_MeanPooling_short,128,2,True,mean,0.3232312672336896,0.9127777777777778,0.39416666666666667,0.5,0.40166666666666667,47,0.525,24,68.3,1
