train_loss,train_acc,test_acc,clip_test_acc
2.85292012002733,0.23576388888888888,0.2544444444444444,0.35
2.2335768376456366,0.37416666666666665,0.26,0.34
1.9555725044674344,0.4461111111111111,0.2941666666666667,0.3975
1.7364071544011435,0.5026388888888889,0.31194444444444447,0.4275
1.6090083657370673,0.5395138888888888,0.31472222222222224,0.4325
1.4956905359692043,0.5692361111111112,0.31666666666666665,0.405
1.3990532154507107,0.5969444444444445,0.33805555555555555,0.4575
1.3103547159830728,0.621875,0.3547222222222222,0.4725
1.2488193379508123,0.6375694444444444,0.3236111111111111,0.4425
1.1663780122333103,0.6630555555555555,0.3397222222222222,0.4625
1.1144036483764648,0.6759722222222222,0.37583333333333335,0.51
1.0911819956037734,0.6819444444444445,0.3566666666666667,0.47
1.038858638604482,0.7027777777777777,0.3402777777777778,0.465
0.9895709090762668,0.7123611111111111,0.35944444444444446,0.5
0.9554351782798767,0.725,0.3686111111111111,0.495
0.9174050050311618,0.7356944444444444,0.36,0.505
0.8901974728372362,0.7432638888888888,0.36277777777777775,0.4775
0.8556939291954041,0.7548611111111111,0.37305555555555553,0.5175
0.8354709580209521,0.7625,0.34833333333333333,0.4575
0.796395316918691,0.7736111111111111,0.3711111111111111,0.5225
0.788662858804067,0.7756944444444445,0.3738888888888889,0.51
0.7727007190386455,0.7772222222222223,0.36972222222222223,0.4975
0.735699044863383,0.7859722222222222,0.36944444444444446,0.515
0.716613330576155,0.7951388888888888,0.3836111111111111,0.525
0.6934729939036899,0.8040277777777778,0.35833333333333334,0.485
0.6665750430689917,0.8118055555555556,0.3819444444444444,0.505
0.6432267198297712,0.8163194444444445,0.3630555555555556,0.4975
0.6243180415365431,0.82625,0.36444444444444446,0.48
0.6025248520904117,0.8303472222222222,0.38083333333333336,0.51
0.5916530491246117,0.8334722222222222,0.37666666666666665,0.5075
0.5742096768485175,0.8397916666666667,0.3786111111111111,0.5175
0.5556637438138327,0.8474305555555556,0.37083333333333335,0.51
0.5416301100783878,0.8491666666666666,0.37277777777777776,0.5075
0.5211795108185874,0.8556944444444444,0.37027777777777776,0.4825
0.506175864007738,0.8595833333333334,0.37444444444444447,0.51
0.49203057448069254,0.8661111111111112,0.37694444444444447,0.4975
0.486275782916281,0.8646527777777778,0.37222222222222223,0.5
0.46688359432750276,0.8716666666666667,0.38722222222222225,0.4975
0.4533785433901681,0.8759722222222223,0.3672222222222222,0.4975
0.44528144028451705,0.8779166666666667,0.3827777777777778,0.495
0.4244685804181629,0.8833333333333333,0.3902777777777778,0.5
0.40967767775058744,0.8903472222222222,0.3794444444444444,0.495
0.39808453235361313,0.8936805555555556,0.38305555555555554,0.51
0.38557574146323736,0.8955555555555555,0.385,0.4875
0.38004528376791213,0.8969444444444444,0.3972222222222222,0.51
0.3746162205272251,0.8992361111111111,0.3869444444444444,0.505
0.3701413111885389,0.9015277777777778,0.40166666666666667,0.5125
0.36148387206925287,0.9052083333333333,0.38472222222222224,0.495
0.3554700328906377,0.9048611111111111,0.39305555555555555,0.5025
0.34758804079559114,0.9075694444444444,0.3977777777777778,0.5125
0.3469195353322559,0.9069444444444444,0.39861111111111114,0.5125
0.34017970114946366,0.908125,0.3958333333333333,0.5075
0.33741541494925814,0.9101388888888889,0.3938888888888889,0.515
0.33562135610315535,0.9105555555555556,0.3933333333333333,0.505
0.32679485763112703,0.9144444444444444,0.3913888888888889,0.52
0.32858310166332455,0.9110416666666666,0.39305555555555555,0.505
0.3262430563900206,0.9113194444444445,0.3977777777777778,0.495
0.3217837429046631,0.9134722222222222,0.3938888888888889,0.505
0.3227066727810436,0.9138194444444444,0.39361111111111113,0.5025
0.3232312672336896,0.9127777777777778,0.39416666666666667,0.5
