train_loss,train_acc,test_acc,clip_test_acc
2.911150023142497,0.2192361111111111,0.2125,0.2775
2.3235184637705486,0.3498611111111111,0.24944444444444444,0.315
2.0390232944488527,0.4236111111111111,0.24861111111111112,0.32
1.8011022679011026,0.4884027777777778,0.2752777777777778,0.3925
1.6399812512927585,0.5317361111111111,0.3088888888888889,0.43
1.5075248551368714,0.5635416666666667,0.3175,0.435
1.3993245543373956,0.5929861111111111,0.3111111111111111,0.4175
1.3367696857452394,0.6179166666666667,0.325,0.4125
1.2565173676278856,0.6352083333333334,0.32416666666666666,0.45
1.1745951737297906,0.6580555555555555,0.34,0.4825
1.1275906907187567,0.6747916666666667,0.3397222222222222,0.4775
1.0851852867338392,0.6852777777777778,0.33361111111111114,0.4725
1.0374454230732388,0.6986111111111111,0.3416666666666667,0.4475
1.0079591586854724,0.7081944444444445,0.3352777777777778,0.485
0.9770495798852709,0.714375,0.33166666666666667,0.45
0.9124947386317783,0.7319444444444444,0.3433333333333333,0.4725
0.8851643575562371,0.7456944444444444,0.36666666666666664,0.5075
0.8593094880051083,0.7493055555555556,0.35444444444444445,0.4775
0.8389037835597992,0.7564583333333333,0.3636111111111111,0.5075
0.821900153822369,0.7652777777777777,0.33555555555555555,0.445
0.7911547822422451,0.7702083333333334,0.3447222222222222,0.47
0.7734159044424693,0.7772222222222223,0.35638888888888887,0.4975
0.7352133309841156,0.7900694444444445,0.34944444444444445,0.48
0.7182430142826505,0.7904861111111111,0.3491666666666667,0.4775
0.6997067472669813,0.8,0.3408333333333333,0.4675
0.6728383929199643,0.8056944444444445,0.37,0.475
0.6610534824265374,0.8079166666666666,0.37027777777777776,0.4925
0.6425480247868431,0.8152777777777778,0.34944444444444445,0.465
0.6195573715368906,0.8215972222222222,0.35888888888888887,0.485
0.596876649459203,0.8295138888888889,0.3522222222222222,0.4825
0.5827075503269832,0.8327083333333334,0.36583333333333334,0.4825
0.5698926778634389,0.8379861111111111,0.37,0.495
0.5367925164434645,0.8465972222222222,0.36972222222222223,0.5
0.5228204088078605,0.85,0.38083333333333336,0.525
0.5155294168657727,0.8570833333333333,0.3461111111111111,0.4525
0.4971389598316617,0.8598611111111111,0.3586111111111111,0.48
0.47036172595289016,0.868125,0.36527777777777776,0.4825
0.46222139146592883,0.8713194444444444,0.36666666666666664,0.4975
0.43842320925659606,0.8788194444444445,0.37083333333333335,0.4875
0.4229665566484133,0.8815972222222223,0.3763888888888889,0.49
0.40702368209759393,0.8858333333333334,0.36194444444444446,0.48
0.3965352810753716,0.8913194444444444,0.3863888888888889,0.5025
0.3805836737487051,0.8933333333333333,0.3775,0.4825
0.3642369698153602,0.9001388888888889,0.38416666666666666,0.495
0.35827962444888223,0.9009722222222222,0.37722222222222224,0.4725
0.34874342991246116,0.9044444444444445,0.38333333333333336,0.51
0.3390807478295432,0.9071527777777778,0.3852777777777778,0.4975
0.33471088492208056,0.9063888888888889,0.38416666666666666,0.5
0.3228743000494109,0.9106944444444445,0.3725,0.485
0.3175349221958054,0.910625,0.375,0.48
0.30920863035652374,0.9132638888888889,0.37833333333333335,0.4925
0.3061078488661183,0.915625,0.3788888888888889,0.49
0.3017893092830976,0.9163194444444445,0.3844444444444444,0.495
0.2985280160109202,0.9163888888888889,0.38333333333333336,0.4825
0.29692971208029323,0.9153472222222222,0.37666666666666665,0.4875
0.2925469966729482,0.9171527777777778,0.38055555555555554,0.505
0.2914329375492202,0.9176388888888889,0.3827777777777778,0.5025
0.29097281369898054,0.9190972222222222,0.3825,0.5
0.28721541601750583,0.9192361111111111,0.38333333333333336,0.5
0.286305610107051,0.9197222222222222,0.3825,0.5
