train_loss,train_acc,test_acc,clip_test_acc
2.9494052855173747,0.21828125,0.22979166666666667,0.2425
2.259942526817322,0.3727083333333333,0.2920833333333333,0.33
1.878141262928645,0.4649479166666667,0.31354166666666666,0.3775
1.5726091726620992,0.5469270833333333,0.330625,0.3825
1.3575829863548279,0.6081770833333333,0.34520833333333334,0.395
1.186645458340645,0.6569270833333334,0.3564583333333333,0.435
1.0664606956640879,0.6917708333333333,0.35833333333333334,0.42
0.957560397585233,0.7208854166666666,0.37104166666666666,0.4425
0.877843166689078,0.7423958333333334,0.37875,0.4575
0.8134351156155268,0.76484375,0.350625,0.435
0.7598307915528615,0.7800520833333333,0.3929166666666667,0.47
0.6986736797293027,0.8015625,0.3720833333333333,0.445
0.6660762614011765,0.80890625,0.3825,0.445
0.6298145747681458,0.8215625,0.3825,0.45
0.6103885509570439,0.8255729166666667,0.40729166666666666,0.5
0.5635897822678089,0.8398958333333333,0.385625,0.4625
0.5362565670907498,0.8467708333333334,0.39520833333333333,0.455
0.5248560016353925,0.85015625,0.38625,0.45
0.4963029272357623,0.86109375,0.40520833333333334,0.46
0.4756670523186525,0.8665104166666666,0.39625,0.4825
0.467031214038531,0.8689583333333334,0.3958333333333333,0.4725
0.45006821552912396,0.8728645833333334,0.39729166666666665,0.485
0.43280035073558487,0.87953125,0.4089583333333333,0.4925
0.42589929558336737,0.88171875,0.400625,0.4625
0.40293065041303633,0.8884895833333334,0.38895833333333335,0.465
0.3879016568760077,0.8935416666666667,0.3883333333333333,0.455
0.3727146034439405,0.8965104166666666,0.3908333333333333,0.4825
0.36618525023261705,0.899375,0.3933333333333333,0.45
0.355559767310818,0.90203125,0.40270833333333333,0.4825
0.3437091208746036,0.9052083333333333,0.40375,0.485
0.3238393932208419,0.9133333333333333,0.4058333333333333,0.495
0.31852681381007036,0.9129166666666667,0.39458333333333334,0.4775
0.30613525266448655,0.9154166666666667,0.38958333333333334,0.4425
0.30104411179820695,0.9172916666666666,0.400625,0.485
0.29270761837561926,0.9210416666666666,0.40291666666666665,0.48
0.2870764768620332,0.9220833333333334,0.3858333333333333,0.475
0.27677457629392543,0.92546875,0.3908333333333333,0.465
0.2684819572667281,0.92703125,0.4064583333333333,0.47
0.2594828397966921,0.9291145833333333,0.39479166666666665,0.4675
0.25360039095704756,0.9313541666666667,0.394375,0.47
0.24906542538354795,0.9325520833333333,0.3975,0.4625
0.24266806428631146,0.93328125,0.40291666666666665,0.4925
0.23579542023440203,0.9355208333333334,0.39729166666666665,0.4725
0.23181541388233504,0.9363541666666667,0.39916666666666667,0.475
0.22866392702174684,0.9386458333333333,0.398125,0.4725
0.21851936226089796,0.9409895833333334,0.41229166666666667,0.485
0.2168133433473607,0.9407291666666666,0.4058333333333333,0.485
0.21258502038195728,0.9414583333333333,0.4,0.475
0.20913290231799087,0.94328125,0.39729166666666665,0.4775
0.20731352076555293,0.94296875,0.3985416666666667,0.48
0.2046055734095474,0.9452604166666667,0.39208333333333334,0.4725
0.19987499005161224,0.9455729166666667,0.405625,0.475
0.2011348437766234,0.9459895833333334,0.400625,0.4825
0.19820070352715752,0.945625,0.394375,0.4725
0.19758553574482599,0.9459895833333334,0.399375,0.4775
0.1950573632773012,0.9477083333333334,0.4035416666666667,0.4825
0.1949782428238541,0.9477083333333334,0.40020833333333333,0.4875
0.19316576393321155,0.9475,0.39875,0.48
0.19264183074856797,0.9480729166666667,0.400625,0.4825
0.19344808177401623,0.948125,0.4,0.4825
