train_loss,train_acc,test_acc,clip_test_acc
2.8813887055714926,0.23958333333333334,0.25222222222222224,0.325
2.3189317168129815,0.3671527777777778,0.28805555555555556,0.365
2.12306402153439,0.4173611111111111,0.31916666666666665,0.425
1.9712704684999254,0.4557638888888889,0.31166666666666665,0.42
1.8466341553794012,0.4866666666666667,0.3352777777777778,0.44
1.76034572230445,0.5135416666666667,0.3413888888888889,0.46
1.6670849953757392,0.5345833333333333,0.35805555555555557,0.46
1.6086569913228352,0.5561111111111111,0.3616666666666667,0.5025
1.5437795813878377,0.5700694444444444,0.36138888888888887,0.47
1.4859594763649835,0.5916666666666667,0.3591666666666667,0.4775
1.4326555008358426,0.6020138888888888,0.36916666666666664,0.505
1.426422635184394,0.6084722222222222,0.3680555555555556,0.5025
1.3830039760801527,0.6204166666666666,0.38861111111111113,0.51
1.366105896366967,0.6234722222222222,0.37527777777777777,0.505
1.3226066737704807,0.633125,0.38222222222222224,0.5125
1.2759382859865824,0.648125,0.3811111111111111,0.53
1.2400567287868924,0.6581944444444444,0.3813888888888889,0.5075
1.2048218745655483,0.6703472222222222,0.38472222222222224,0.5225
1.171332525147332,0.6809027777777777,0.3888888888888889,0.5175
1.1475662808948093,0.6866666666666666,0.39222222222222225,0.5125
1.112628809875912,0.6947916666666667,0.39166666666666666,0.5
1.0927428907818264,0.6975,0.3861111111111111,0.5175
1.0662217566702101,0.7097222222222223,0.3927777777777778,0.5275
1.0290067132314047,0.7179166666666666,0.4013888888888889,0.5225
1.0100197153621249,0.7197916666666667,0.4047222222222222,0.54
0.9973777951134576,0.7247916666666666,0.41083333333333333,0.52
0.9725990210639106,0.736875,0.41055555555555556,0.525
0.9452337794833713,0.7424305555555556,0.4038888888888889,0.525
0.9319700704680549,0.7480555555555556,0.40055555555555555,0.525
0.9113452084859213,0.7525,0.4041666666666667,0.5375
0.8965452578332689,0.7561111111111111,0.4141666666666667,0.54
0.8710317276583778,0.7661111111111111,0.4033333333333333,0.54
0.8555862695640988,0.7700694444444445,0.41194444444444445,0.5375
0.8349718528323703,0.7780555555555555,0.4047222222222222,0.5425
0.806333262125651,0.7871527777777778,0.42138888888888887,0.5525
0.7953114269839393,0.7859722222222222,0.4127777777777778,0.54
0.7825076052877638,0.7907638888888889,0.4191666666666667,0.545
0.7574432766437531,0.8017361111111111,0.4063888888888889,0.53
0.7472339681784312,0.8043055555555556,0.415,0.5575
0.7342742972903782,0.8060416666666667,0.4122222222222222,0.53
0.7170420189698538,0.8125,0.4236111111111111,0.5425
0.7089510283205245,0.8151388888888889,0.4225,0.545
0.6936337774329715,0.8196527777777778,0.42083333333333334,0.5575
0.6814335813787249,0.821875,0.4161111111111111,0.535
0.6709515726566315,0.8288888888888889,0.4186111111111111,0.55
0.6638254449102614,0.8252083333333333,0.4222222222222222,0.5575
0.6536702750788794,0.83125,0.4166666666666667,0.5425
0.6477446823649936,0.8325694444444445,0.42083333333333334,0.5525
0.6356653208202786,0.8347916666666667,0.42583333333333334,0.5475
0.6233969485759735,0.8379861111111111,0.42388888888888887,0.55
0.6203887130154504,0.8421527777777778,0.42194444444444446,0.5475
0.6131433888276419,0.8441666666666666,0.42388888888888887,0.55
0.6046188361114926,0.8496527777777778,0.42194444444444446,0.555
0.6035154353247748,0.8472916666666667,0.42388888888888887,0.5425
0.5993391760190327,0.8504861111111112,0.42194444444444446,0.545
0.5986131167411805,0.8472916666666667,0.42194444444444446,0.545
0.593531569507387,0.8503472222222223,0.42527777777777775,0.5475
0.5939970658222834,0.8513888888888889,0.4230555555555556,0.545
0.5885821991496616,0.8527777777777777,0.42388888888888887,0.545
0.5887252224816216,0.8531944444444445,0.4241666666666667,0.545
