model,hidden_size,num_layers,bidirectional,pooling,final_train_loss,final_train_acc,final_test_acc,final_clip_test_acc,best_test_acc,best_epoch,best_clip_test_acc,best_clip_epoch,training_time_secs,fold
LSTM_Run8_CapacityMeanPool_long_fold2,256,1,True,mean,0.24893705646197,0.94015625,0.4891666666666667,0.5575,0.49125,53,0.5675,34,156.2,2
