train_loss,train_acc,test_acc,clip_test_acc
2.677405248483022,0.26901041666666664,0.22625,0.26
1.9791988333066304,0.43135416666666665,0.301875,0.3475
1.6087269441286722,0.52796875,0.29291666666666666,0.365
1.3953200471401215,0.5905729166666667,0.321875,0.3625
1.2436306128899257,0.6350520833333333,0.35875,0.43
1.1057313903172812,0.6753125,0.3670833333333333,0.45
1.001895050605138,0.70234375,0.37354166666666666,0.43
0.90407397210598,0.7315104166666667,0.37416666666666665,0.4375
0.8292075955867767,0.75390625,0.345625,0.4075
0.7946651073296865,0.7625,0.3595833333333333,0.4075
0.7547105093797047,0.77640625,0.3722916666666667,0.4425
0.7131384261449178,0.7866666666666666,0.3929166666666667,0.48
0.662320399483045,0.8036979166666667,0.36895833333333333,0.4225
0.6653032239278157,0.79984375,0.35625,0.435
0.6133233052492142,0.8186979166666667,0.4066666666666667,0.4875
0.591034396737814,0.8240625,0.3883333333333333,0.46
0.565298262834549,0.8322916666666667,0.39145833333333335,0.4775
0.5594318265716235,0.83609375,0.38375,0.4675
0.4966198823352655,0.8552083333333333,0.4035416666666667,0.4675
0.49837366993228593,0.8530208333333333,0.39229166666666665,0.4725
0.4697850585480531,0.8613541666666666,0.391875,0.4525
0.4358671752115091,0.87375,0.38229166666666664,0.46
0.43501648197571435,0.8707291666666667,0.3645833333333333,0.4475
0.39861182888348895,0.8846354166666667,0.40041666666666664,0.4725
0.3919913923740387,0.8865625,0.39,0.4675
0.38667667388916016,0.88859375,0.39,0.44
0.36558107264339923,0.89390625,0.39166666666666666,0.4575
0.34743198988338314,0.8985416666666667,0.38229166666666664,0.455
0.3294868093232314,0.90421875,0.406875,0.48
0.32358786376814047,0.9079166666666667,0.4116666666666667,0.4975
0.30877163949112096,0.9103645833333334,0.39416666666666667,0.47
0.29852547821899256,0.91359375,0.403125,0.4675
0.2857248438273867,0.916875,0.41041666666666665,0.485
0.2723838665584723,0.9202083333333333,0.38208333333333333,0.445
0.2668179794525107,0.9226041666666667,0.4166666666666667,0.48
0.24913664435346922,0.9280208333333333,0.415,0.485
0.24310030793150267,0.9315625,0.41875,0.4825
0.23035013433545828,0.93375,0.41125,0.4925
0.22092356679029762,0.9381770833333334,0.3877083333333333,0.465
0.21194388459126154,0.939375,0.40166666666666667,0.48
0.21112219118202727,0.9391666666666667,0.41270833333333334,0.495
0.20558331916108727,0.94015625,0.40375,0.48
0.1926963592157699,0.9456770833333333,0.40375,0.465
0.18987425989781817,0.9449479166666667,0.413125,0.4775
0.18822374796572452,0.9459895833333334,0.41541666666666666,0.485
0.18240887276983508,0.9476041666666667,0.42291666666666666,0.5
0.17732283627303938,0.94875,0.4170833333333333,0.4875
0.17474207829373578,0.9497395833333333,0.4239583333333333,0.495
0.17109609832521527,0.9509375,0.41229166666666667,0.4925
0.16688514679980776,0.9521875,0.4239583333333333,0.495
0.1651534403891613,0.9521354166666667,0.4245833333333333,0.495
0.16155582281916092,0.9535416666666666,0.42291666666666666,0.5
0.15962587159941904,0.9545833333333333,0.4197916666666667,0.4875
0.15926680064682538,0.9546354166666666,0.42,0.49
0.156469176406196,0.9559375,0.42104166666666665,0.4825
0.1548796552582644,0.9554166666666667,0.42333333333333334,0.4975
0.1547697717983586,0.9557291666666666,0.42291666666666666,0.4925
0.1525088473483144,0.95671875,0.4239583333333333,0.495
0.15230860370133692,0.9571354166666667,0.425,0.49
0.15077409153028082,0.9574479166666666,0.42375,0.49
