epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,3.180380401611328,38.3125,2.2877689266204833,59.75
2,1.7402117085456847,63.125,1.481236505508423,66.5
3,1.2414205813407897,71.4375,1.2280798721313477,71.25
4,1.0299133610725404,74.375,1.070806827545166,74.75
5,0.8992725265026092,76.3125,0.9516973233222962,76.0
6,0.8738218510150909,77.75,1.0094514179229737,75.0
7,0.7804177659749985,79.0,0.8065083074569702,78.75
8,0.7534335041046143,78.8125,0.846094913482666,76.75
9,0.6791648656129837,81.75,0.8817085480690002,76.75
10,0.6726135224103927,81.9375,0.8150984430313111,78.25
11,0.6105962726473808,82.875,0.7273048377037048,79.5
12,0.6097909083962441,83.0625,0.728785275220871,81.25
13,0.5866654586791992,83.625,0.7562822937965393,79.0
14,0.5735993418097496,85.625,0.7462913560867309,79.25
15,0.5571730422973633,85.1875,0.73046795129776,79.0
16,0.562045443058014,84.125,0.7266615533828735,80.5
17,0.5051617813110352,85.6875,0.7062079501152039,80.75
18,0.5013131085038185,86.875,0.711119339466095,80.5
19,0.4620772901177406,86.5625,0.724754741191864,78.5
20,0.44376846596598624,87.3125,0.7287596607208252,79.75
21,0.4395021510124206,87.8125,0.6853033649921417,80.25
22,0.4174698293209076,87.875,0.7511005246639252,78.25
23,0.4022955474257469,89.0625,0.6225326681137084,82.5
24,0.38762717962265014,88.625,0.6113946390151977,83.75
25,0.3823118691146374,89.75,0.6503278505802155,82.25
26,0.3934443736076355,88.5,0.6302645301818848,82.75
27,0.36314116343855857,89.875,0.6423264694213867,83.25
28,0.36614032834768295,89.9375,0.6938724541664123,81.75
29,0.34802592158317563,90.0625,0.621937415599823,85.0
30,0.3882004401087761,88.375,0.6454046332836151,83.25
31,0.35927932649850847,90.5625,0.6341258263587952,85.0
32,0.3319675410538912,90.5625,0.6853254985809326,83.0
33,0.340708954334259,90.125,0.6231037890911102,84.25
34,0.3180377155542374,90.25,0.6271021139621734,83.25
35,0.3082093073427677,91.6875,0.6043936741352082,83.75
36,0.30969372056424616,91.0,0.6516964447498321,82.75
37,0.32433433294296266,91.6875,0.6934092044830322,80.25
38,0.27596899565309285,92.375,0.604241361618042,83.0
39,0.3216117188334465,90.9375,0.6328486680984498,83.0
40,0.29627800308167934,91.8125,0.6743361413478851,82.25
41,0.28481861416250465,92.375,0.6594222605228424,80.75
42,0.2856540099158883,92.0625,0.6806676185131073,82.5
43,0.2819034269452095,92.0,0.6279082858562469,82.75
44,0.24676705092191697,93.125,0.5799415481090545,84.75
45,0.26968861900269986,91.9375,0.6023784279823303,83.25
46,0.2613376036286354,92.8125,0.6518425565958023,82.5
47,0.24927299559116364,94.25,0.6079560869932175,82.0
48,0.2664147441089153,93.0,0.6192809164524078,83.75
49,0.25034550338983536,92.75,0.6940231060981751,81.0
50,0.2578895673900843,93.6875,0.6225176358222961,83.25
