epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,3.176374201774597,39.375,2.2193758392333987,59.75
2,1.718579316139221,62.125,1.3984556913375854,67.0
3,1.2408297049999237,71.1875,1.176132836341858,71.25
4,1.0151546776294709,75.875,1.034821434020996,72.75
5,0.9189275735616684,77.6875,1.0109182024002075,69.5
6,0.8064967268705368,79.125,0.9314303731918335,71.75
7,0.741665524840355,80.0625,0.9140232419967651,72.0
8,0.7110558462142944,81.8125,0.917105827331543,74.25
9,0.6633118730783463,81.9375,0.8317979145050048,79.0
10,0.6068816846609115,83.375,0.8893209981918335,74.75
11,0.6068498480319977,83.875,0.8000579380989075,76.5
12,0.5559240245819091,84.0625,0.8046309542655945,75.0
13,0.5574472042918205,83.0625,0.7903822779655456,75.75
14,0.5372058260440826,84.625,0.8396171855926514,73.0
15,0.5276029667258263,84.8125,0.7855617880821228,75.75
16,0.49188574343919755,86.6875,0.82676344871521,75.5
17,0.47133114352822303,87.0625,0.7693510484695435,76.0
18,0.44719361066818236,86.75,0.7581609439849853,78.5
19,0.42399771735072134,88.1875,0.7968819117546082,78.0
20,0.43054751083254816,87.75,0.7312363839149475,79.5
21,0.4050752407312393,88.5625,0.8093538761138916,76.75
22,0.41043184041976927,88.9375,0.8096252226829529,77.25
23,0.3807613056898117,89.75,0.7996568703651428,76.0
24,0.37614299297332765,90.0,0.7379902958869934,77.0
25,0.36854695677757265,89.3125,0.78770268201828,77.0
26,0.3799090312421322,89.3125,0.824872465133667,77.0
27,0.36135168224573133,90.25,0.748899827003479,79.5
28,0.37508867219090464,89.125,0.769202492237091,79.0
29,0.33797455579042435,90.4375,0.7801517415046691,76.5
30,0.34551732793450357,89.6875,0.7778261494636536,79.0
31,0.3049474675953388,91.625,0.7304899215698242,78.25
32,0.32406528040766713,90.875,0.7637016034126282,78.0
33,0.32273254103958604,91.0625,0.8063910007476807,77.75
34,0.2961691398918629,90.8125,0.7331464719772339,77.75
35,0.2970234058052301,91.5,0.7719910526275635,78.0
36,0.2923131239414215,90.625,0.7718354320526123,78.5
37,0.2905206260085106,91.9375,0.7264295244216918,80.5
38,0.2763715873658657,92.5625,0.7418380403518676,79.5
39,0.271835467517376,92.0625,0.7690827775001526,79.5
40,0.28372682496905327,91.5625,0.7904688501358033,80.0
41,0.3027871100604534,91.0625,0.8245927715301513,77.5
42,0.2652894525229931,92.1875,0.7861293172836303,77.75
43,0.24743290286511183,92.9375,0.7536958622932434,79.75
44,0.2819350208342075,91.9375,0.7333614015579224,78.5
45,0.2601441152393818,92.5,0.8003608369827271,79.0
46,0.23524466007947922,93.5,0.7830793809890747,79.75
47,0.2432684025913477,93.875,0.7735753655433655,78.75
48,0.23151080798357726,92.875,0.7906204056739807,79.5
49,0.2587937112152576,92.6875,0.7995884490013122,79.0
50,0.2614108581840992,92.5625,0.801230525970459,79.25
