epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,3.818644576072693,10.0625,3.7131338500976563,31.5
2,3.581550130844116,39.625,3.5185952854156493,49.75
3,3.3733750200271606,51.3125,3.2886087226867677,56.75
4,3.115601296424866,56.0625,3.035628490447998,56.5
5,2.84442325592041,59.1875,2.784255905151367,59.75
6,2.5973818635940553,61.25,2.5496448802948,64.5
7,2.3580834674835205,62.75,2.3590203952789306,61.25
8,2.160745861530304,64.3125,2.1716687965393064,64.5
9,1.9964013743400573,65.9375,2.0179384422302244,66.0
10,1.8496434783935547,69.4375,1.900029592514038,66.0
11,1.7263950419425964,67.75,1.789603862762451,68.5
12,1.614075345993042,70.375,1.6616933965682983,70.25
13,1.5262554478645325,71.75,1.582451219558716,71.75
14,1.4263444495201112,73.1875,1.501887984275818,72.5
15,1.3649675345420837,74.3125,1.437907099723816,73.25
16,1.3061830508708954,74.0,1.3844313859939574,72.5
17,1.2338093721866608,74.9375,1.3357378768920898,72.25
18,1.1869797801971436,75.6875,1.2758797788619995,75.75
19,1.1469490575790404,76.375,1.2409105539321899,74.0
20,1.1075160253047942,76.25,1.1919318771362304,75.25
21,1.0565890407562255,78.8125,1.1610703182220459,75.0
22,1.02568984746933,78.25,1.1394950294494628,75.25
23,1.0038169372081756,78.0625,1.0882187986373901,77.5
24,0.9539147436618804,79.875,1.0518591785430909,78.5
25,0.9230872917175293,79.5,1.0371624398231507,77.75
26,0.8988057291507721,80.3125,0.9987041568756103,78.25
27,0.8792700386047363,81.125,0.9711055469512939,79.75
28,0.8572147476673126,81.625,0.9527676558494568,80.0
29,0.8324534851312637,81.625,0.9351436567306518,80.0
30,0.811230275630951,82.8125,0.9203384590148925,79.75
31,0.7846532070636749,83.6875,0.8970863056182862,80.25
32,0.7744737005233765,82.875,0.8657988691329956,80.75
33,0.7683852332830429,82.6875,0.8717548418045044,78.5
34,0.7432305735349655,82.875,0.8539403915405274,80.25
35,0.7383909916877747,82.75,0.8312525892257691,80.25
36,0.720502581000328,83.1875,0.8176508712768554,80.25
37,0.7023005193471908,83.8125,0.7983563709259033,81.75
38,0.6765330940485,84.875,0.8006150293350219,81.0
39,0.6712370991706849,84.125,0.7722895979881287,82.25
40,0.6640761661529541,84.625,0.7758656716346741,82.25
41,0.6608746385574341,84.1875,0.7414663743972778,83.0
42,0.6380428421497345,84.875,0.7404492402076721,83.0
43,0.6280208843946457,84.75,0.7219106674194335,83.5
44,0.5987409693002701,86.75,0.7168647623062134,83.0
45,0.6087439984083176,85.4375,0.7055417990684509,83.0
46,0.5998066884279251,85.9375,0.7072286987304688,83.75
47,0.5939521640539169,85.75,0.6863932704925537,84.75
48,0.5681891977787018,86.6875,0.6858163475990295,85.25
49,0.5502899420261383,87.4375,0.661005859375,84.25
50,0.5701276922225952,85.25,0.6682337713241577,84.0
