epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,3.810918412208557,12.875,3.6819529342651367,29.5
2,3.5983717250823974,37.4375,3.4751457595825195,48.25
3,3.3711528396606445,50.0625,3.2473187828063965,55.75
4,3.1232712173461916,54.5625,2.9936973094940185,59.0
5,2.856934976577759,57.75,2.7373151397705078,61.0
6,2.6173499059677123,58.6875,2.5160154151916503,63.5
7,2.378646092414856,62.6875,2.3069227027893064,63.0
8,2.19252986907959,63.625,2.1281880569458007,64.5
9,2.0162415146827697,65.3125,1.9794933605194092,66.75
10,1.874933648109436,66.0,1.851088161468506,67.25
11,1.7266856527328491,68.25,1.7304228019714356,67.75
12,1.6182464241981507,70.125,1.6233485507965089,69.5
13,1.5086620879173278,71.875,1.5413435649871827,70.75
14,1.4382035446166992,72.5625,1.4726529979705811,69.5
15,1.3678006505966187,74.25,1.3967484188079835,72.5
16,1.3033731865882874,75.375,1.3361379384994507,73.5
17,1.2300543808937072,75.625,1.2921937227249145,75.25
18,1.182669631242752,76.0625,1.2462776374816895,73.5
19,1.1418513190746307,77.0,1.2019016027450562,73.75
20,1.0930703341960908,78.25,1.1615367364883422,74.25
21,1.05517697930336,78.3125,1.1368226099014282,74.0
22,1.013514782190323,80.6875,1.0931674289703368,76.5
23,0.9851229393482208,79.125,1.0665501880645751,75.75
24,0.9527893316745758,79.8125,1.0609767580032348,74.5
25,0.9116145610809326,81.8125,1.0183024168014527,75.75
26,0.8866950368881226,82.0,0.9882890129089356,76.0
27,0.8698312652111053,82.1875,0.9857985544204712,75.25
28,0.8488337612152099,81.8125,0.9492288780212402,76.25
29,0.8042193996906281,83.4375,0.938632984161377,76.0
30,0.789542436003685,82.8125,0.91696861743927,77.5
31,0.7751428669691086,83.8125,0.8982606315612793,76.0
32,0.7551205384731293,83.6875,0.8792239856719971,76.75
33,0.7360128116607666,83.9375,0.8676985502243042,77.25
34,0.7388865894079208,83.4375,0.8512431907653809,77.25
35,0.7135007882118225,85.125,0.8424726247787475,76.75
36,0.6882959997653961,84.75,0.8395195817947387,79.5
37,0.6847814786434173,84.1875,0.8250623989105225,77.5
38,0.6693976044654846,85.6875,0.8222913932800293,78.25
39,0.6513735038042069,84.625,0.814658260345459,77.5
40,0.641670446395874,84.875,0.8060083246231079,77.0
41,0.6291122871637345,85.4375,0.7842703580856323,78.5
42,0.6115286540985108,86.0625,0.7736105060577393,78.0
43,0.5979647040367126,86.4375,0.7705125832557678,80.0
44,0.5960312348604202,86.6875,0.7649017524719238,78.25
45,0.5797957259416581,87.125,0.7566523957252502,79.25
46,0.5855429595708848,85.6875,0.7511174488067627,79.75
47,0.5696159034967423,87.3125,0.7484348011016846,80.0
48,0.5508242911100387,87.375,0.7354471254348754,80.0
49,0.5446381169557571,87.0,0.7267601776123047,79.25
50,0.5350619381666184,87.5,0.7147090673446655,80.75
