epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,3.811351470947266,10.5625,3.6760437297821045,33.75
2,3.5930008935928344,37.1875,3.4546383666992186,48.75
3,3.3767787981033326,50.25,3.208877696990967,56.25
4,3.1331884336471556,55.3125,2.9573115921020507,58.25
5,2.8854903984069824,56.375,2.697292833328247,59.5
6,2.6344743824005126,59.125,2.4550265884399414,62.25
7,2.415091724395752,61.625,2.234144215583801,67.25
8,2.2033142685890197,63.875,2.0483243656158447,66.5
9,2.0411624002456663,63.875,1.881342601776123,68.5
10,1.8840573954582214,66.3125,1.7432129287719726,68.75
11,1.7654196453094482,67.4375,1.6402080059051514,70.0
12,1.6503155398368836,70.0625,1.5327057075500488,72.75
13,1.5441664934158326,72.125,1.4365558481216432,74.0
14,1.471477644443512,71.125,1.3761659812927247,75.25
15,1.3891142106056213,73.625,1.2978474283218384,74.25
16,1.332284004688263,73.0625,1.2384037160873413,75.0
17,1.2683344447612763,76.5625,1.1925582838058473,76.0
18,1.2136672115325928,76.125,1.1418676328659059,76.5
19,1.173817239999771,76.0625,1.0941071724891662,78.5
20,1.1129146933555603,77.1875,1.0663511633872986,78.25
21,1.0871735250949859,78.5,1.015313777923584,77.0
22,1.0370106828212737,78.3125,0.9870623421669006,80.25
23,1.002330195903778,79.4375,0.9582967805862427,80.0
24,0.9883728170394898,79.375,0.9278222584724426,79.75
25,0.9583087003231049,80.125,0.9157770037651062,80.5
26,0.910923124551773,81.75,0.8791385674476624,80.0
27,0.9018769973516464,80.8125,0.8569548773765564,79.75
28,0.8731348276138305,81.5,0.8454172945022583,79.75
29,0.8519797831773758,80.875,0.8254196667671203,80.5
30,0.8348015475273133,81.75,0.8064967966079712,81.5
31,0.8076322782039642,82.25,0.7911306571960449,80.5
32,0.7904673534631729,82.875,0.7764369487762451,80.25
33,0.7674851906299591,82.3125,0.7654650497436524,79.75
34,0.7530721086263656,83.25,0.7455594277381897,82.25
35,0.7334073162078858,83.875,0.7397195506095886,82.25
36,0.7329761564731598,82.5,0.7266725635528565,83.25
37,0.7094273698329926,84.0,0.7275690317153931,81.0
38,0.7153140175342559,82.3125,0.7073537838459015,83.25
39,0.6782238113880158,85.9375,0.6911561441421509,82.25
40,0.6737483787536621,84.75,0.6779766166210175,83.5
41,0.6522261011600494,85.9375,0.6750620663166046,82.5
42,0.6578515845537186,84.25,0.6700265181064605,85.5
43,0.6263745349645614,85.8125,0.6557183253765106,84.5
44,0.630125538110733,85.5625,0.6481775403022766,83.75
45,0.6177272945642471,85.5,0.6429464817047119,84.75
46,0.6075347363948822,85.0625,0.6354789304733276,84.25
47,0.5898438036441803,85.75,0.6401667881011963,84.25
48,0.5790775102376938,86.875,0.6209740614891053,84.75
49,0.5779034304618835,85.125,0.6196403729915619,84.5
50,0.5641588538885116,86.1875,0.6206649422645569,82.75
