model,hidden_size,num_layers,bidirectional,pooling,final_train_loss,final_train_acc,final_test_acc,final_clip_test_acc,best_test_acc,best_epoch,best_clip_test_acc,best_clip_epoch,training_time_secs,fold
LSTM_Run3_CapacityUp_long,256,2,True,final,0.1332021371104444,0.96015625,0.43125,0.5,0.43645833333333334,46,0.5125,48,262.2,1
