model,hidden_size,num_layers,bidirectional,pooling,final_train_loss,final_train_acc,final_test_acc,final_clip_test_acc,best_test_acc,best_epoch,best_clip_test_acc,best_clip_epoch,training_time_secs,fold
LSTM_Run1_Baseline_short_fold3,128,2,True,final,0.2984140744639768,0.9189583333333333,0.4091666666666667,0.5375,0.4122222222222222,52,0.555,51,67.4,3
