model,hidden_size,num_layers,bidirectional,pooling,final_train_loss,final_train_acc,final_test_acc,final_clip_test_acc,best_test_acc,best_epoch,best_clip_test_acc,best_clip_epoch,training_time_secs,fold
LSTM_Run1_Baseline_short_fold5,128,2,True,final,0.3107607051730156,0.9148611111111111,0.4097222222222222,0.545,0.41083333333333333,53,0.58,39,70.8,5
