epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,15.84952594280243,9.5625,3.388502359390259,22.0
2,2.885612950325012,30.625,2.8882659435272218,29.25
3,2.3575632071495054,40.375,2.4912823963165285,40.25
4,1.8977529788017273,49.5625,2.246404933929443,43.5
5,1.6045174181461335,55.4375,2.0223201656341554,50.75
6,1.379278954267502,62.0625,1.9843320274353027,47.75
7,1.2662124729156494,62.1875,1.8727033567428588,55.0
8,1.0923803567886352,67.875,1.804730429649353,52.5
9,1.0391280233860016,69.0,1.7780570316314697,55.25
10,0.9676758468151092,69.6875,1.7151077032089233,56.75
11,0.8603049570322037,72.5625,1.7877291870117187,58.5
12,0.7916440892219544,75.25,1.81940646648407,58.0
13,0.7524298208951951,75.3125,1.7432699394226074,60.0
14,0.7763471937179566,75.0,1.6073317193984986,60.25
15,0.6884363377094269,77.0,1.7401073932647706,61.75
16,0.6590463691949844,79.1875,1.6427540493011474,61.5
17,0.5745962071418762,81.25,1.7227581310272218,60.0
18,0.5706986597180367,81.125,1.6931061935424805,61.5
19,0.5672979041934013,82.125,1.7668745994567872,60.75
20,0.5302602183818818,81.6875,1.8297977209091187,60.75
21,0.5540393060445785,82.625,1.7454324531555176,61.75
22,0.5433232325315476,82.9375,1.9283089923858643,59.5
23,0.529505700469017,82.125,1.9909187412261964,60.5
24,0.5343155136704445,82.5,1.7126174783706665,63.25
25,0.42624376222491267,85.625,1.8765728282928467,60.75
26,0.41527083367109296,85.8125,1.8265886640548705,62.25
27,0.40578547328710557,86.625,1.9278752183914185,61.75
28,0.40352909713983537,86.1875,1.7356500768661498,64.5
29,0.33903356865048406,88.8125,2.025433053970337,63.75
30,0.3639593037962914,87.625,1.9221715831756592,63.0
31,0.3719303435087204,87.8125,1.943568081855774,61.5
32,0.36441183269023897,86.9375,2.0942239284515383,61.5
33,0.4109448340535164,86.0625,1.8982514238357544,63.75
34,0.36969977125525477,87.6875,2.140921907424927,60.0
35,0.3732519215345383,87.75,1.8414834547042847,64.0
36,0.3759951041638851,87.375,1.8785577917099,63.75
37,0.37674843817949294,87.0,2.022637577056885,61.75
38,0.3460040119290352,88.5625,2.017320113182068,63.0
39,0.3607794617116451,87.75,1.9359203052520753,62.75
40,0.37260023415088656,88.25,2.2844032049179077,58.5
41,0.4015815687179565,87.5,2.217579483985901,62.0
42,0.32668676510453226,88.4375,1.9799723386764527,63.75
43,0.302291018627584,89.3125,1.916025049686432,64.25
44,0.299229499027133,89.9375,2.200585684776306,63.75
45,0.2665570597350597,91.375,2.1303290271759034,64.75
46,0.28557141944766046,91.1875,2.1384640645980837,63.25
47,0.3080390361696482,89.5,2.4431217193603514,63.75
48,0.360855151116848,87.5,2.124340629577637,64.25
49,0.33734636679291724,89.375,2.4001291465759276,63.25
50,0.2967646205425262,90.875,2.2532065439224245,64.0
