epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,17.349575481414796,10.0625,3.1913952922821043,22.75
2,2.7733456325531005,31.8125,2.573770217895508,34.25
3,2.1803181838989256,44.4375,2.0976070594787597,43.25
4,1.8740330576896667,49.875,1.8815805912017822,47.0
5,1.5909490132331847,56.75,1.814320650100708,55.0
6,1.3658875453472137,62.25,1.6294684505462647,56.5
7,1.282588129043579,63.1875,1.7601469039916993,55.0
8,1.1626603627204894,65.9375,1.648666214942932,56.5
9,1.0464894968271254,69.125,1.5445171308517456,58.25
10,0.90995436668396,72.5,1.700879578590393,57.75
11,0.8691275298595429,73.0,1.6706449937820436,58.5
12,0.8062953042984009,75.1875,1.5633190011978149,59.75
13,0.744612683057785,76.6875,1.5771680355072022,62.5
14,0.6614588385820389,79.75,1.5815024518966674,61.5
15,0.6465895825624466,78.6875,1.4967368745803833,63.0
16,0.5917714405059814,80.5,1.5122824954986571,63.25
17,0.5226235282421112,82.75,1.657771577835083,63.75
18,0.5387321278452873,82.4375,1.6282743453979491,61.5
19,0.5846123194694519,81.3125,1.5657338857650758,63.0
20,0.5245576351881027,81.875,1.6042353582382203,62.75
21,0.45308825612068176,84.25,1.6772445297241212,66.25
22,0.4692197200655937,84.5625,1.8989364337921142,61.0
23,0.4544024434685707,85.3125,1.7582037830352784,65.0
24,0.4522832629084587,84.5625,1.7823826694488525,64.0
25,0.47433504030108453,84.8125,1.672772855758667,62.0
26,0.4031184682250023,86.5625,1.755113639831543,65.0
27,0.4087279288470745,86.5,1.834193124771118,63.75
28,0.40465692803263664,87.25,1.6475732707977295,65.0
29,0.449673470556736,84.6875,1.6209770488739013,63.25
30,0.3773409551382065,87.375,1.7151199007034301,66.75
31,0.38394453391432765,87.375,1.7228974056243898,65.25
32,0.38413606733083727,87.1875,1.7675489234924315,66.75
33,0.3896487444639206,87.5,1.7226287746429443,66.5
34,0.383067542463541,87.4375,1.833512668609619,65.0
35,0.39700459569692614,87.375,1.8830859565734863,63.75
36,0.3922880381345749,87.5625,1.8512674379348755,64.25
37,0.3177924692630768,89.0,1.8154744148254394,66.75
38,0.28411070503294467,91.0,1.9550827264785766,66.5
39,0.3055849108099937,89.6875,1.8970617651939392,67.75
40,0.3072319655120373,89.8125,1.6896203899383544,67.25
41,0.27553959921002386,91.0625,2.022652416229248,65.5
42,0.3190462271869183,89.3125,1.6423560333251954,68.5
43,0.27948038175702095,90.5625,2.0357207679748535,64.5
44,0.3892702850699425,87.4375,1.8795466375350953,64.75
45,0.3212566024065018,89.3125,1.9538121604919434,63.0
46,0.30878268241882323,89.3125,2.0067376852035523,63.25
47,0.37015738189220426,87.5625,1.73885812997818,66.5
48,0.2783031761646271,90.75,2.2072388553619384,63.0
49,0.329080872386694,89.375,1.9911705040931702,66.75
50,0.479752466827631,85.25,1.8992073106765748,64.75
