epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,3.7950383710861204,13.0,3.655087490081787,31.5
2,3.5401788759231567,42.4375,3.382368040084839,54.0
3,3.2555150270462034,53.0625,3.0779722785949706,55.75
4,2.945897436141968,56.3125,2.7589597702026367,59.25
5,2.639345798492432,59.375,2.4679260063171387,61.0
6,2.3744426703453065,62.375,2.207625641822815,65.5
7,2.131482002735138,65.75,1.9886217069625856,68.0
8,1.9297163271903992,67.875,1.8071815967559814,70.0
9,1.757380666732788,71.375,1.653053650856018,72.25
10,1.6104129815101624,73.5625,1.5279159355163574,73.0
11,1.499984691143036,74.4375,1.4199050045013428,75.75
12,1.39795245885849,75.75,1.3281576251983642,76.0
13,1.3021088552474975,78.375,1.257846531867981,77.5
14,1.2266791045665741,78.8125,1.1884831500053405,77.5
15,1.1583755254745483,79.75,1.1304705691337587,79.25
16,1.0879115355014801,81.5625,1.0716944575309753,80.25
17,1.0372633349895477,82.0,1.0276364660263062,80.5
18,0.9909380531311035,81.9375,0.983756308555603,81.0
19,0.9423804235458374,83.5,0.9466724944114685,82.0
20,0.9105801033973694,83.0,0.9175351667404175,82.25
21,0.8672068774700165,84.6875,0.8871881532669067,82.75
22,0.8352196127176285,84.625,0.8546254754066467,83.25
23,0.8079611337184907,85.0,0.8292084884643555,83.25
24,0.7773482495546341,85.4375,0.8101827883720398,83.5
25,0.750528199672699,86.0625,0.7849358344078063,84.75
26,0.7311948084831238,86.125,0.7688603115081787,84.25
27,0.7024280267953873,86.5,0.7490336775779725,84.75
28,0.6814044213294983,87.5625,0.7339025139808655,84.75
29,0.6618207257986068,86.9375,0.7199076557159424,84.75
30,0.6457070344686509,87.25,0.7043890190124512,84.75
31,0.6288823163509369,87.5,0.6905271291732789,84.5
32,0.6131483644247055,88.1875,0.6825057208538056,84.75
33,0.5913122075796128,87.875,0.6675333023071289,84.5
34,0.5829938000440598,88.3125,0.6587461829185486,84.25
35,0.5632778516411782,88.5625,0.6481588625907898,84.5
36,0.5513340079784393,88.9375,0.6394007873535156,85.5
37,0.5356123065948486,89.1875,0.6302849626541138,84.25
38,0.5334018093347549,89.25,0.6225364661216736,84.5
39,0.5164573568105698,89.25,0.6179703855514527,84.75
40,0.5061632287502289,89.5,0.6085523664951324,85.0
41,0.49086347460746765,90.0625,0.6016976416110993,84.75
42,0.4881199875473976,90.3125,0.5967817032337188,84.5
43,0.4725313994288445,90.6875,0.5932217586040497,84.75
44,0.4680526024103165,89.9375,0.5880589401721954,84.75
45,0.4517524617910385,90.9375,0.5795072913169861,85.0
46,0.4464047396183014,90.4375,0.5781792414188385,85.0
47,0.44143273413181305,90.9375,0.56909743309021,85.0
48,0.43009606391191485,90.9375,0.5693379592895508,85.0
49,0.42425509333610534,91.1875,0.5603791117668152,86.0
50,0.41375301390886304,91.125,0.5589178705215454,84.5
