epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,39.59703693389893,2.0,23.181465225219725,4.0
2,24.28162254333496,4.5,16.06993896484375,7.5
3,17.875444107055664,8.0,11.991845779418945,13.5
4,13.34232141494751,13.9375,9.434794921875,18.0
5,10.231261568069458,18.125,7.518391189575195,24.0
6,8.15108992576599,23.4375,6.224811935424805,27.0
7,6.29039430141449,29.75,5.411388359069824,29.25
8,5.228129062652588,31.5625,4.675934467315674,32.25
9,4.200595088005066,36.5625,4.063267250061035,35.25
10,3.574705436229706,39.6875,3.741069736480713,34.75
11,3.2107475423812866,40.9375,3.469119930267334,38.0
12,2.9113952112197876,44.9375,3.144004726409912,39.5
13,2.59449147939682,46.1875,2.9897797679901124,39.25
14,2.4338902640342712,47.9375,2.8558320713043215,40.25
15,2.1962533593177795,51.0625,2.6864459991455076,40.75
16,2.0845501255989074,51.0,2.554153356552124,43.25
17,1.940557954311371,54.0,2.509291105270386,42.75
18,1.8386212539672853,55.875,2.437899045944214,43.75
19,1.7838843870162964,56.875,2.408842420578003,43.75
20,1.7443486106395723,57.1875,2.3109232997894287,45.75
21,1.5603949666023254,60.0625,2.237373399734497,46.75
22,1.5043394315242766,61.3125,2.2157803630828856,47.5
23,1.4484775507450103,61.8125,2.175356931686401,48.75
24,1.374010761976242,64.125,2.129288911819458,48.25
25,1.3624842989444732,65.625,2.109252405166626,49.5
26,1.3002364146709442,64.75,2.0829317378997803,49.5
27,1.2338850092887879,66.0,2.0470267009735106,50.0
28,1.2061553514003753,67.125,2.0361109447479246,49.25
29,1.1501249086856842,69.25,1.9866857624053955,53.25
30,1.1449184155464172,68.25,1.9911871719360352,49.5
31,1.0706290197372437,70.3125,1.9518969821929932,54.0
32,1.0702710574865342,70.0,1.9294951200485229,52.0
33,0.9855809372663498,72.125,1.8692934608459473,53.0
34,0.9518634283542633,72.5625,1.8573953247070312,52.75
35,0.9328062421083451,73.0,1.8404177618026734,55.25
36,0.9227278786897659,74.3125,1.8663010215759277,53.75
37,0.9163955610990524,74.0625,1.870816159248352,54.0
38,0.833495836853981,76.25,1.8476057958602905,54.25
39,0.8088780039548874,76.0,1.8160177326202394,56.25
40,0.7999846065044403,75.8125,1.786393928527832,54.5
41,0.7825217866897582,77.3125,1.8472342014312744,55.25
42,0.7599537980556488,76.75,1.729566159248352,56.0
43,0.7280414634943009,78.6875,1.7582015705108642,57.25
44,0.6919637537002563,79.3125,1.7361246395111083,57.5
45,0.6547856625914573,80.875,1.7325098133087158,56.5
46,0.6660535925626755,79.8125,1.7330534648895264,56.5
47,0.6443840226531029,79.375,1.6937347507476808,55.25
48,0.6294551602005959,81.125,1.6833669900894166,57.25
49,0.5814211624860763,81.125,1.7023590040206908,57.0
50,0.5436242115497589,82.0625,1.6809705734252929,57.75
