epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,17.459609417915345,12.125,3.568401279449463,25.75
2,2.69856347322464,35.4375,2.454029016494751,38.25
3,2.1079341650009153,44.5,2.338659448623657,42.0
4,1.7485492539405822,52.1875,2.140544366836548,49.75
5,1.569482524394989,57.875,1.9996015930175781,54.0
6,1.2401547384262086,64.25,1.929900140762329,55.0
7,1.1778465437889098,64.6875,1.9763230419158935,54.25
8,1.0529844045639039,68.875,1.8236161804199218,58.0
9,0.9656318795680999,71.4375,1.8397315883636474,55.25
10,0.8751408565044403,75.0,1.8056621408462525,57.75
11,0.8064206713438034,73.8125,1.8450755167007447,57.0
12,0.7203691026568413,77.375,1.9208866882324218,61.0
13,0.7068861168622971,78.0625,1.8543435859680175,58.75
14,0.637655395269394,80.0625,1.870003480911255,59.75
15,0.6183900833129883,79.8125,1.8705912494659425,60.5
16,0.5497891533374787,82.5,2.039852275848389,59.0
17,0.5586195290088654,81.25,1.8569937801361085,61.5
18,0.4930796808004379,83.625,2.184586277008057,58.75
19,0.5091036923229695,84.625,1.9435949659347533,60.75
20,0.4712718924880028,85.125,1.941436586380005,58.25
21,0.45345168381929396,84.625,1.7899645471572876,64.5
22,0.5040780645608902,82.9375,1.7877099418640137,59.75
23,0.39144295796751977,87.1875,1.8043943214416505,63.5
24,0.4041570794582367,86.25,1.9359287548065185,61.0
25,0.40279759526252745,86.9375,1.9173357629776,63.25
26,0.4016412055492401,87.1875,2.0054377937316894,60.25
27,0.47510875672101976,85.0625,2.056796669960022,63.25
28,0.4217426557838917,86.5,2.0848761367797852,63.5
29,0.39742239356040954,87.875,2.121974172592163,63.75
30,0.34048002228140833,88.5625,2.0334621143341063,66.0
31,0.3484207318723202,88.4375,1.9752161073684693,65.25
32,0.34092137932777405,89.1875,1.9030517196655274,64.75
33,0.3701243625581265,87.75,1.9775816822052001,63.75
34,0.34455797731876375,87.6875,2.1137460899353027,64.0
35,0.3496533021330833,87.5625,2.113887600898743,64.25
36,0.3702437460422516,87.875,2.507102565765381,59.5
37,0.4387537583708763,86.9375,2.1339045429229735,64.75
38,0.31151195168495177,89.6875,2.360548996925354,63.0
39,0.2873504599928856,90.0,2.1813777542114257,61.25
40,0.3862242902815342,87.6875,2.047680950164795,66.25
41,0.33771247290074824,88.5625,2.179534363746643,63.5
42,0.3124061303585768,90.5,2.0693775606155396,66.25
43,0.2882614378631115,90.0625,2.242052364349365,64.75
44,0.31815095752477646,88.875,2.043995695114136,63.25
45,0.2886976984143257,90.4375,2.2536947345733642,63.0
46,0.3201629763841629,89.875,2.2371007776260377,63.25
47,0.2552360859513283,91.6875,2.2011152648925782,63.0
48,0.28438977017998696,90.0625,2.130034189224243,64.25
49,0.2550842931866646,91.6875,2.2364705705642702,65.0
50,0.29038813382387163,91.6875,2.1931924533843996,64.5
